segtype,startsec,endsec
OLF,46866.78,46868.30
CXN,46868.30,46869.12
FAF,46869.12,46870.14
OLF,46870.14,46870.94
NOF,46870.94,46872.42
TVF,46872.42,46873.44
CHNSP,46873.44,46874.07
FAN,46874.07,46875.51
OLF,46875.51,46876.79
FAN,46876.79,46879.01
MAF,46879.01,46880.01
FAF,46880.01,46880.87
OLF,46880.87,46887.30
CXN,46887.30,46888.10
OLN,46888.10,46893.47
CHNSP,46893.47,46894.08
FAN,46894.08,46896.74
OLF,46896.74,46897.66
CXN,46897.66,46898.48
FAF,46898.48,46899.42
CXN,46899.42,46900.02
FAN,46900.02,46901.30
SIL,46901.30,46902.32
CXF,46902.32,46903.13
CHF,46903.13,46904.43
SIL,46904.43,46905.52
FAN,46905.52,46908.24
MAF,46908.24,46909.04
OLN,46909.04,46910.29
NOF,46910.29,46911.09
FAN,46911.09,46912.73
NOF,46912.73,46913.65
CXN,46913.65,46914.86
FAN,46914.86,46915.96
SIL,46915.96,46916.76
NOF,46916.76,46917.62
SIL,46917.62,46918.63
NOF,46918.63,46919.47
SIL,46919.47,46920.77
NOF,46920.77,46921.71
FAN,46921.71,46923.10
MAF,46923.10,46924.36
FAN,46924.36,46925.48
CXN,46925.48,46926.28
FAN,46926.28,46927.30
OLF,46927.30,46928.98
CXN,46928.98,46929.58
CXN,46929.58,46931.20
NOF,46931.20,46936.04
CXN,46936.04,46937.16
CXN,46937.16,46937.96
OLF,46937.96,46939.27
MAF,46939.27,46940.40
CXN,46940.40,46941.33
FAN,46941.33,46943.35
CXN,46943.35,46944.17
OLN,46944.17,46945.01
CXN,46945.01,46946.08
OLF,46946.08,46946.90
NOF,46946.90,46947.70
OLF,46947.70,46950.32
MAF,46950.32,46951.45
NOF,46951.45,46952.89
CXN,46952.89,46954.07
CXN,46954.07,46954.89
OLF,46954.89,46958.51
CXN,46958.51,46959.36
OLF,46959.36,46961.55
CXN,46961.55,46962.79
FAN,46962.79,46964.27
CXN,46964.27,46964.94
OLF,46964.94,46966.00
CXN,46966.00,46966.96
CHNSP,46966.96,46967.97
NOF,46967.97,46969.76
OLN,46969.76,46971.33
TVF,46971.33,46972.45
CHNSP,46972.45,46973.05
OLN,46973.05,46975.27
FAN,46975.27,46978.30
OLF,46978.30,46979.41
CXN,46979.41,46980.21
OLF,46980.21,46981.01
NOF,46981.01,46981.81
OLN,46981.81,46989.75
CXN,46989.75,46990.55
OLN,46990.55,46996.23
FAN,46996.23,46997.56
OLN,46997.56,47004.09
CHNNSP,47004.09,47004.69
OLN,47004.69,47005.83
CXN,47005.83,47006.63
OLN,47006.63,47010.04
CHNSP,47010.04,47010.67
OLN,47010.67,47011.56
CHNNSP,47011.56,47012.32
OLN,47012.32,47014.61
CHNNSP,47014.61,47015.89
OLN,47015.89,47019.47
FAN,47019.47,47020.86
CXN,47020.86,47022.12
OLN,47022.12,47022.96
CXN,47022.96,47023.84
OLN,47023.84,47025.24
NOF,47025.24,47026.75
OLN,47026.75,47027.97
NOF,47027.97,47028.77
OLF,47028.77,47029.84
CXN,47029.84,47030.66
NOF,47030.66,47034.77
CHNSP,47034.77,47035.37
MAF,47035.37,47036.85
CHNSP,47036.85,47037.45
NOF,47037.45,47038.38
MAF,47038.38,47039.38
CXN,47039.38,47041.79
NOF,47041.79,47042.67
OLF,47042.67,47043.64
NOF,47043.64,47044.44
OLF,47044.44,47045.72
NOF,47045.72,47046.57
OLF,47046.57,47047.82
NOF,47047.82,47048.95
OLF,47048.95,47050.35
CHNSP,47050.35,47053.74
OLF,47053.74,47054.70
CXN,47054.70,47056.45
CHNSP,47056.45,47057.25
OLF,47057.25,47058.42
FAN,47058.42,47061.10
OLN,47061.10,47064.98
CHNSP,47064.98,47066.00
OLF,47066.00,47066.80
CHNSP,47066.80,47067.60
OLN,47067.60,47070.47
CXN,47070.47,47071.31
OLF,47071.31,47072.60
NOF,47072.60,47073.40
CXN,47073.40,47074.74
FAN,47074.74,47076.08
CXN,47076.08,47077.11
CXN,47077.11,47077.72
SIL,47077.72,47078.55
MAF,47078.55,47079.70
NOF,47079.70,47080.90
FAN,47080.90,47082.63
CHNSP,47082.63,47084.35
CXN,47084.35,47085.20
CHNSP,47085.20,47086.22
CXN,47086.22,47086.89
CXN,47086.89,47087.74
FAN,47087.74,47088.35
FAN,47088.35,47089.35
SIL,47089.35,47090.63
CXN,47090.63,47092.17
SIL,47092.17,47094.12
SIL,47094.12,47095.47
CHF,47095.47,47096.27
CXN,47096.27,47096.87
CXF,47096.87,47097.79
SIL,47097.79,47099.50
TVF,47099.50,47102.15
CXN,47102.15,47102.95
SIL,47102.95,47103.75
NOF,47103.75,47104.86
FAF,47104.86,47105.86
CHNSP,47105.86,47106.49
FAN,47106.49,47107.95
FAF,47107.95,47109.55
FAN,47109.55,47113.09
MAF,47113.09,47113.89
CXN,47113.89,47114.71
OLF,47114.71,47116.12
MAF,47116.12,47117.12
OLF,47117.12,47118.34
MAF,47118.34,47119.46
OLF,47119.46,47120.26
CXN,47120.26,47121.06
MAF,47121.06,47122.07
NOF,47122.07,47123.17
TVF,47123.17,47124.25
MAF,47124.25,47126.73
NOF,47126.73,47128.89
OLF,47128.89,47129.88
FAF,47129.88,47131.00
MAF,47131.00,47132.04
FAN,47132.04,47134.33
NOF,47134.33,47136.18
OLF,47136.18,47137.13
NOF,47137.13,47138.02
OLF,47138.02,47138.82
NOF,47138.82,47140.50
CHNSP,47140.50,47141.48
NOF,47141.48,47143.47
CHNSP,47143.47,47144.08
OLN,47144.08,47144.88
FAN,47144.88,47146.47
CXN,47146.47,47147.36
OLF,47147.36,47148.63
NOF,47148.63,47149.44
MAF,47149.44,47150.44
NOF,47150.44,47151.63
CHNSP,47151.63,47152.34
CXN,47152.34,47153.17
OLN,47153.17,47154.41
CHNSP,47154.41,47155.90
NOF,47155.90,47157.74
FAN,47157.74,47161.02
CXN,47161.02,47161.86
MAF,47161.86,47162.67
CXN,47162.67,47163.55
OLN,47163.55,47164.83
CHNSP,47164.83,47165.64
OLN,47165.64,47166.44
CHNSP,47166.44,47167.37
CXN,47167.37,47168.37
MAF,47168.37,47169.41
CHNSP,47169.41,47170.06
SIL,47170.06,47170.86
FAN,47170.86,47171.87
OLN,47171.87,47172.75
CHNNSP,47172.75,47173.57
CHNSP,47173.57,47174.57
OLN,47174.57,47175.45
NOF,47175.45,47176.43
FAN,47176.43,47177.83
CXN,47177.83,47179.14
CHNNSP,47179.14,47179.74
OLN,47179.74,47180.95
CHNNSP,47180.95,47181.55
OLN,47181.55,47182.35
CHNSP,47182.35,47183.08
CHNNSP,47183.08,47184.08
CHNSP,47184.08,47184.68
CXN,47184.68,47185.81
CHNNSP,47185.81,47188.04
OLN,47188.04,47188.84
FAN,47188.84,47190.11
OLN,47190.11,47190.94
FAN,47190.94,47192.11
CHNSP,47192.11,47193.00
FAN,47193.00,47196.53
OLN,47196.53,47197.49
CHNSP,47197.49,47199.04
OLN,47199.04,47199.84
CHNSP,47199.84,47201.16
NOF,47201.16,47202.19
FAN,47202.19,47203.24
CHNSP,47203.24,47205.58
OLN,47205.58,47206.39
CHNSP,47206.39,47207.00
FAN,47207.00,47208.15
OLN,47208.15,47208.97
FAN,47208.97,47211.02
CHNSP,47211.02,47211.96
OLN,47211.96,47213.47
CHNSP,47213.47,47214.30
FAF,47214.30,47215.34
CHNSP,47215.34,47216.59
CHF,47216.59,47217.39
CHNSP,47217.39,47219.48
OLN,47219.48,47220.69
CHNSP,47220.69,47222.53
CHNSP,47222.53,47223.73
CHNSP,47223.73,47224.34
CXN,47224.34,47225.66
MAF,47225.66,47228.47
OLF,47228.47,47230.43
MAF,47230.43,47231.74
OLF,47231.74,47232.74
MAF,47232.74,47233.54
FAN,47233.54,47235.86
NOF,47235.86,47236.70
TVF,47236.70,47237.55
OLF,47237.55,47238.95
CHNSP,47238.95,47239.55
MAF,47239.55,47240.66
FAF,47240.66,47241.77
OLN,47241.77,47242.57
FAN,47242.57,47243.59
CXN,47243.59,47244.57
CXN,47244.57,47245.92
OLN,47245.92,47247.12
FAN,47247.12,47248.29
NOF,47248.29,47249.10
OLF,47249.10,47250.98
CXN,47250.98,47252.53
OLN,47252.53,47253.66
CXN,47253.66,47254.50
CHNSP,47254.50,47255.11
FAN,47255.11,47256.57
CHNSP,47256.57,47257.38
OLF,47257.38,47259.75
CHNNSP,47259.75,47260.57
OLN,47260.57,47262.18
NOF,47262.18,47263.82
FAN,47263.82,47265.06
OLF,47265.06,47265.99
FAN,47265.99,47267.51
TVF,47267.51,47269.09
CXN,47269.09,47269.89
FAF,47269.89,47271.67
MAF,47271.67,47272.67
CXN,47272.67,47275.28
OLF,47275.28,47276.66
FAN,47276.66,47278.35
OLN,47278.35,47279.18
CXN,47279.18,47280.24
FAN,47280.24,47282.49
TVF,47282.49,47283.51
CHNNSP,47283.51,47284.11
CXN,47284.11,47285.50
MAF,47285.50,47286.30
CXN,47286.30,47287.10
FAN,47287.10,47288.10
OLN,47288.10,47290.65
CXN,47290.65,47291.51
OLF,47291.51,47293.62
CXN,47293.62,47294.68
OLF,47294.68,47297.42
FAN,47297.42,47298.42
OLF,47298.42,47299.22
FAN,47299.22,47300.83
CXN,47300.83,47301.74
OLF,47301.74,47304.60
NOF,47304.60,47306.27
MAF,47306.27,47307.27
OLF,47307.27,47309.78
MAF,47309.78,47310.87
OLF,47310.87,47311.75
NOF,47311.75,47312.94
MAF,47312.94,47314.52
OLF,47314.52,47315.61
FAN,47315.61,47316.81
OLN,47316.81,47319.27
CXN,47319.27,47321.66
CXN,47321.66,47322.46
FAN,47322.46,47323.74
SIL,47323.74,47325.55
NOF,47325.55,47326.46
CXF,47326.46,47327.35
SIL,47327.35,47328.50
CXN,47328.50,47329.46
FAF,47329.46,47330.48
SIL,47330.48,47331.59
CXN,47331.59,47332.36
CXN,47332.36,47333.36
CHNSP,47333.36,47334.10
CXN,47334.10,47335.99
CXN,47335.99,47336.98
SIL,47336.98,47341.55
TVF,47341.55,47342.57
SIL,47342.57,47343.69
FAN,47343.69,47345.95
CHNSP,47345.95,47346.55
FAN,47346.55,47347.97
OLN,47347.97,47352.79
FAN,47352.79,47353.90
OLN,47353.90,47355.13
FAN,47355.13,47356.16
OLF,47356.16,47358.73
CHNSP,47358.73,47359.73
OLF,47359.73,47363.63
FAN,47363.63,47364.67
OLN,47364.67,47366.21
MAN,47366.21,47367.21
OLN,47367.21,47370.35
CHNNSP,47370.35,47370.95
OLN,47370.95,47371.80
CHNNSP,47371.80,47372.62
OLN,47372.62,47374.29
CHNNSP,47374.29,47374.89
OLN,47374.89,47377.88
CHNNSP,47377.88,47378.48
OLN,47378.48,47381.69
CHNSP,47381.69,47382.48
OLN,47382.48,47384.77
MAN,47384.77,47385.77
OLF,47385.77,47387.24
TVN,47387.24,47388.27
OLN,47388.27,47390.45
NOF,47390.45,47391.29
OLF,47391.29,47392.09
NOF,47392.09,47393.12
FAN,47393.12,47395.39
TVN,47395.39,47396.20
NOF,47396.20,47397.14
MAF,47397.14,47398.14
OLN,47398.14,47402.63
CXN,47402.63,47403.43
OLN,47403.43,47409.38
FAN,47409.38,47410.40
OLN,47410.40,47411.20
FAN,47411.20,47412.20
OLF,47412.20,47414.23
FAN,47414.23,47416.17
FAN,47416.17,47416.83
OLF,47416.83,47419.40
FAF,47419.40,47420.67
TVN,47420.67,47422.18
OLF,47422.18,47422.98
MAF,47422.98,47423.98
CXN,47423.98,47425.16
OLN,47425.16,47425.97
FAN,47425.97,47427.17
OLN,47427.17,47427.99
FAN,47427.99,47428.99
CHF,47428.99,47429.79
FAF,47429.79,47430.81
OLF,47430.81,47431.85
FAN,47431.85,47433.55
OLN,47433.55,47435.58
TVF,47435.58,47436.63
OLN,47436.63,47440.87
MAN,47440.87,47442.38
OLN,47442.38,47444.19
CHNSP,47444.19,47445.33
OLN,47445.33,47447.42
MAN,47447.42,47448.42
OLN,47448.42,47452.44
FAN,47452.44,47453.45
OLN,47453.45,47454.30
MAN,47454.30,47455.30
OLN,47455.30,47457.41
NOF,47457.41,47458.30
OLN,47458.30,47461.46
FAN,47461.46,47462.66
OLN,47462.66,47463.77
FAN,47463.77,47465.11
FAN,47465.11,47465.71
FAN,47465.71,47466.71
OLN,47466.71,47467.54
FAN,47467.54,47469.16
CHNSP,47469.16,47469.89
FAN,47469.89,47472.80
CHNSP,47472.80,47474.07
CHNSP,47474.07,47477.07
SIL,47477.07,47477.87
CXN,47477.87,47478.73
CXN,47478.73,47480.30
CXN,47480.30,47481.14
CHNSP,47481.14,47482.20
CHNSP,47482.20,47483.02
CXN,47483.02,47484.17
FAF,47484.17,47484.97
CXN,47484.97,47487.12
CXN,47487.12,47487.72
SIL,47487.72,47488.52
CHNSP,47488.52,47489.73
CHNSP,47489.73,47490.53
CXN,47490.53,47491.61
CXN,47491.61,47492.30
OLF,47492.30,47493.63
CXN,47493.63,47494.49
CXN,47494.49,47495.89
CXN,47495.89,47497.86
CXN,47497.86,47498.94
OLN,47498.94,47499.79
FAN,47499.79,47500.39
CXN,47500.39,47501.45
CXN,47501.45,47502.63
CXN,47502.63,47503.23
CXN,47503.23,47504.03
FAN,47504.03,47505.74
OLF,47505.74,47506.55
FAN,47506.55,47507.55
OLN,47507.55,47508.44
CXN,47508.44,47509.24
OLN,47509.24,47510.09
CXN,47510.09,47511.58
OLN,47511.58,47513.21
NOF,47513.21,47514.75
OLF,47514.75,47515.76
CXN,47515.76,47516.66
OLF,47516.66,47519.90
CHNSP,47519.90,47520.63
CXN,47520.63,47521.50
OLF,47521.50,47522.30
CXN,47522.30,47523.46
OLF,47523.46,47525.20
CXN,47525.20,47527.26
OLN,47527.26,47531.00
CXN,47531.00,47531.94
OLN,47531.94,47535.01
FAN,47535.01,47537.02
OLF,47537.02,47538.15
MAF,47538.15,47540.29
NOF,47540.29,47541.44
CXN,47541.44,47542.44
CXN,47542.44,47543.24
CXN,47543.24,47544.24
CHNNSP,47544.24,47544.84
FAN,47544.84,47546.44
CXN,47546.44,47547.04
CXN,47547.04,47547.94
NOF,47547.94,47549.85
OLF,47549.85,47555.53
CXN,47555.53,47556.36
OLF,47556.36,47561.62
CHNSP,47561.62,47562.25
CHNSP,47562.25,47564.68
CHNSP,47564.68,47565.70
OLF,47565.70,47566.50
OLN,47566.50,47568.34
TVF,47568.34,47569.72
FAN,47569.72,47571.19
TVN,47571.19,47572.52
OLF,47572.52,47573.12
TVF,47573.12,47574.12
OLN,47574.12,47575.03
FAN,47575.03,47576.36
NOF,47576.36,47577.91
CHNSP,47577.91,47578.51
NOF,47578.51,47579.36
CXN,47579.36,47580.17
CXN,47580.17,47581.76
CXN,47581.76,47582.58
CXN,47582.58,47583.18
TVF,47583.18,47584.33
FAN,47584.33,47585.35
CXN,47585.35,47585.95
NOF,47585.95,47586.75
CXN,47586.75,47587.42
CXN,47587.42,47591.85
CHNSP,47591.85,47592.45
CXN,47592.45,47593.45
CXN,47593.45,47594.67
CXN,47594.67,47595.28
FAN,47595.28,47597.63
NOF,47597.63,47601.10
MAF,47601.10,47602.46
FAN,47602.46,47603.08
FAF,47603.08,47605.49
SIL,47605.49,47606.30
MAF,47606.30,47608.72
CXN,47608.72,47609.99
NOF,47609.99,47610.79
OLF,47610.79,47611.80
FAN,47611.80,47613.75
OLF,47613.75,47621.24
CXN,47621.24,47622.04
OLF,47622.04,47624.99
FAF,47624.99,47626.02
OLF,47626.02,47626.82
NOF,47626.82,47627.82
FAN,47627.82,47628.99
OLF,47628.99,47629.98
CHNSP,47629.98,47630.98
CXN,47630.98,47631.78
MAF,47631.78,47632.85
FAN,47632.85,47633.85
FAN,47633.85,47634.65
FAN,47634.65,47636.92
CXN,47636.92,47637.86
FAN,47637.86,47641.28
CXN,47641.28,47642.10
OLF,47642.10,47642.90
TVF,47642.90,47643.90
OLF,47643.90,47645.42
NOF,47645.42,47646.22
OLF,47646.22,47647.94
FAN,47647.94,47649.33
FAN,47649.33,47650.04
OLF,47650.04,47650.84
NOF,47650.84,47651.64
OLF,47651.64,47652.78
NOF,47652.78,47653.66
OLF,47653.66,47654.98
NOF,47654.98,47655.79
OLF,47655.79,47657.18
CHNSP,47657.18,47657.78
OLF,47657.78,47659.56
MAF,47659.56,47660.56
OLF,47660.56,47663.11
NOF,47663.11,47663.91
OLF,47663.91,47666.84
TVF,47666.84,47667.84
OLF,47667.84,47674.76
FAF,47674.76,47676.62
NOF,47676.62,47678.96
OLF,47678.96,47682.90
NOF,47682.90,47684.01
OLF,47684.01,47686.75
NOF,47686.75,47689.06
OLF,47689.06,47692.84
MAF,47692.84,47693.84
OLF,47693.84,47697.97
CHF,47697.97,47698.57
MAF,47698.57,47699.61
OLF,47699.61,47700.62
NOF,47700.62,47702.10
CHNSP,47702.10,47702.97
FAN,47702.97,47704.11
CHNSP,47704.11,47704.87
FAN,47704.87,47706.07
NOF,47706.07,47707.66
MAF,47707.66,47708.66
OLN,47708.66,47709.47
OLF,47709.47,47711.99
CHNSP,47711.99,47712.65
OLN,47712.65,47713.52
FAF,47713.52,47714.52
OLF,47714.52,47717.13
TVF,47717.13,47718.14
OLF,47718.14,47721.69
MAF,47721.69,47724.06
OLF,47724.06,47724.86
TVF,47724.86,47726.00
OLF,47726.00,47726.80
CXN,47726.80,47727.43
FAN,47727.43,47729.08
CXN,47729.08,47729.68
OLN,47729.68,47731.74
FAN,47731.74,47732.74
OLN,47732.74,47735.17
FAN,47735.17,47736.17
OLF,47736.17,47736.97
NOF,47736.97,47737.96
CHNSP,47737.96,47738.57
OLN,47738.57,47740.84
MAF,47740.84,47741.86
OLN,47741.86,47743.02
CXN,47743.02,47743.82
OLN,47743.82,47746.75
CHNSP,47746.75,47747.75
OLF,47747.75,47748.58
CHNSP,47748.58,47749.42
NOF,47749.42,47750.34
CXN,47750.34,47751.27
CXN,47751.27,47752.09
CXN,47752.09,47753.14
OLN,47753.14,47754.70
NOF,47754.70,47755.50
OLN,47755.50,47757.76
NOF,47757.76,47758.71
OLF,47758.71,47759.53
CHNSP,47759.53,47760.22
OLF,47760.22,47761.03
CXN,47761.03,47762.03
OLN,47762.03,47762.90
CXN,47762.90,47763.79
CXN,47763.79,47764.75
OLF,47764.75,47769.07
CXN,47769.07,47769.69
FAN,47769.69,47770.77
CXN,47770.77,47771.37
FAN,47771.37,47774.06
MAF,47774.06,47774.92
FAN,47774.92,47777.18
OLN,47777.18,47778.01
FAN,47778.01,47780.99
OLN,47780.99,47781.80
CHNSP,47781.80,47782.87
CXN,47782.87,47783.72
OLN,47783.72,47784.71
CXN,47784.71,47785.55
OLN,47785.55,47786.61
CXN,47786.61,47787.84
CXN,47787.84,47788.88
CXN,47788.88,47789.53
FAF,47789.53,47791.82
NOF,47791.82,47793.65
FAF,47793.65,47794.47
OLF,47794.47,47795.45
OLN,47795.45,47802.83
MAF,47802.83,47803.84
OLN,47803.84,47807.57
CXN,47807.57,47808.17
OLN,47808.17,47810.78
NOF,47810.78,47811.59
OLN,47811.59,47812.49
NOF,47812.49,47813.29
OLN,47813.29,47814.09
NOF,47814.09,47816.11
OLF,47816.11,47816.97
NOF,47816.97,47818.74
OLF,47818.74,47820.13
NOF,47820.13,47821.76
OLF,47821.76,47823.16
CHNSP,47823.16,47823.76
OLF,47823.76,47826.18
CXN,47826.18,47826.98
NOF,47826.98,47828.48
OLN,47828.48,47830.75
MAN,47830.75,47834.67
CXN,47834.67,47836.61
CHNSP,47836.61,47837.42
OLF,47837.42,47838.22
FAN,47838.22,47838.83
CXN,47838.83,47839.67
NOF,47839.67,47840.47
CXN,47840.47,47841.66
OLN,47841.66,47842.57
NOF,47842.57,47844.31
FAN,47844.31,47846.18
OLF,47846.18,47847.07
CHNSP,47847.07,47848.41
NOF,47848.41,47849.31
CXN,47849.31,47850.66
MAF,47850.66,47851.66
CXN,47851.66,47853.53
OLF,47853.53,47856.01
NOF,47856.01,47856.81
SIL,47856.81,47857.61
OLF,47857.61,47858.84
NOF,47858.84,47859.70
CXN,47859.70,47860.50
OLF,47860.50,47863.78
CXN,47863.78,47864.77
OLN,47864.77,47865.57
OLF,47865.57,47866.38
CXN,47866.38,47867.08
CXN,47867.08,47869.02
CXN,47869.02,47869.62
CXF,47869.62,47871.59
OLF,47871.59,47872.69
CXN,47872.69,47874.62
OLN,47874.62,47875.49
NOF,47875.49,47876.33
CXN,47876.33,47877.26
OLN,47877.26,47878.64
SIL,47878.64,47879.44
CHF,47879.44,47880.06
NOF,47880.06,47882.19
FAF,47882.19,47883.19
MAF,47883.19,47883.99
OLF,47883.99,47886.71
CXN,47886.71,47887.51
OLN,47887.51,47889.28
NOF,47889.28,47890.21
CHNNSP,47890.21,47890.84
FAN,47890.84,47893.11
OLN,47893.11,47893.91
CHNSP,47893.91,47895.08
OLN,47895.08,47897.70
CXN,47897.70,47899.01
OLN,47899.01,47899.81
CHNSP,47899.81,47901.40
FAN,47901.40,47903.93
OLN,47903.93,47904.75
CHNSP,47904.75,47905.75
CXN,47905.75,47906.71
OLF,47906.71,47908.10
CXN,47908.10,47909.07
OLN,47909.07,47912.67
CHNSP,47912.67,47913.27
OLN,47913.27,47925.36
CHNNSP,47925.36,47926.20
OLN,47926.20,47927.34
CHNNSP,47927.34,47927.95
OLN,47927.95,47928.87
CHNNSP,47928.87,47931.77
CHNSP,47931.77,47932.77
OLN,47932.77,47933.75
CXN,47933.75,47934.90
OLN,47934.90,47936.48
CXN,47936.48,47937.28
OLN,47937.28,47938.08
CHNNSP,47938.08,47938.83
OLN,47938.83,47939.64
CHNNSP,47939.64,47941.50
OLN,47941.50,47942.61
CHNNSP,47942.61,47943.21
OLN,47943.21,47944.02
CHNNSP,47944.02,47950.06
OLN,47950.06,47950.86
CHNNSP,47950.86,47951.50
OLN,47951.50,47953.02
CHNNSP,47953.02,47953.64
OLN,47953.64,47956.30
CHNNSP,47956.30,47958.42
OLN,47958.42,47959.22
CHNNSP,47959.22,47961.27
OLN,47961.27,47962.09
CHNSP,47962.09,47962.78
OLN,47962.78,47964.24
CHNSP,47964.24,47964.92
OLF,47964.92,47965.81
CHNSP,47965.81,47966.42
OLN,47966.42,47971.50
CHNNSP,47971.50,47972.32
OLN,47972.32,47974.46
CHNNSP,47974.46,47975.16
OLN,47975.16,47975.96
CHNNSP,47975.96,47977.11
OLN,47977.11,47978.02
CHNNSP,47978.02,47979.96
FAN,47979.96,47981.16
OLN,47981.16,47981.96
CHNNSP,47981.96,47983.47
CHNSP,47983.47,47984.47
OLN,47984.47,47985.27
CHNNSP,47985.27,47986.01
CXN,47986.01,47986.81
OLN,47986.81,47991.95
FAN,47991.95,47992.95
OLN,47992.95,47996.62
CHNSP,47996.62,47997.55
OLN,47997.55,47998.37
CXN,47998.37,47999.18
OLF,47999.18,48003.76
TVF,48003.76,48004.99
OLN,48004.99,48015.98
MAF,48015.98,48017.13
OLN,48017.13,48017.97
FAN,48017.97,48020.13
OLN,48020.13,48021.79
CHNSP,48021.79,48022.68
OLN,48022.68,48023.92
FAN,48023.92,48025.41
OLN,48025.41,48027.87
CXN,48027.87,48028.67
OLF,48028.67,48029.62
CHNSP,48029.62,48030.48
OLN,48030.48,48031.32
FAN,48031.32,48033.15
CHNSP,48033.15,48034.57
OLN,48034.57,48036.82
FAN,48036.82,48038.03
CXN,48038.03,48039.25
CHNNSP,48039.25,48039.85
FAN,48039.85,48041.99
OLF,48041.99,48042.79
FAN,48042.79,48043.79
OLN,48043.79,48044.62
CHNSP,48044.62,48045.62
OLN,48045.62,48049.19
CHNNSP,48049.19,48049.82
CHNSP,48049.82,48051.00
OLN,48051.00,48051.89
CHNNSP,48051.89,48053.19
CXN,48053.19,48054.11
CHNSP,48054.11,48054.81
CXN,48054.81,48055.66
OLN,48055.66,48056.95
CHNSP,48056.95,48057.58
NOF,48057.58,48058.45
OLF,48058.45,48059.95
NOF,48059.95,48061.52
CHNSP,48061.52,48062.51
CXN,48062.51,48063.33
OLN,48063.33,48069.35
CHNSP,48069.35,48069.98
OLN,48069.98,48073.32
CXN,48073.32,48074.12
OLN,48074.12,48077.20
CHNNSP,48077.20,48077.80
OLN,48077.80,48078.81
CHNNSP,48078.81,48081.16
OLF,48081.16,48083.44
CHNSP,48083.44,48084.04
OLN,48084.04,48087.04
CHNNSP,48087.04,48089.07
FAN,48089.07,48090.21
CHNSP,48090.21,48090.98
OLN,48090.98,48092.03
CHNNSP,48092.03,48092.67
OLN,48092.67,48093.47
CHNNSP,48093.47,48094.07
OLN,48094.07,48094.87
CHNNSP,48094.87,48096.58
OLN,48096.58,48099.45
CHNNSP,48099.45,48101.35
OLN,48101.35,48104.07
CXN,48104.07,48105.08
OLN,48105.08,48106.03
CHNSP,48106.03,48106.63
OLN,48106.63,48109.41
CHNNSP,48109.41,48110.72
OLN,48110.72,48111.52
CHNNSP,48111.52,48113.53
OLN,48113.53,48115.97
CHNSP,48115.97,48117.07
OLN,48117.07,48120.25
CXN,48120.25,48121.05
OLN,48121.05,48127.64
CHNSP,48127.64,48128.89
CXN,48128.89,48129.69
OLN,48129.69,48132.96
CHNNSP,48132.96,48136.53
CHNNSP,48136.53,48137.53
OLN,48137.53,48140.53
CHNNSP,48140.53,48141.82
OLN,48141.82,48145.66
CHNSP,48145.66,48146.68
OLN,48146.68,48147.48
CHNNSP,48147.48,48150.51
CHNNSP,48150.51,48151.64
CHNSP,48151.64,48152.24
CXN,48152.24,48153.04
OLN,48153.04,48153.89
CHNSP,48153.89,48154.89
CHNNSP,48154.89,48155.49
OLN,48155.49,48156.29
CHNNSP,48156.29,48156.90
OLN,48156.90,48157.70
CHNNSP,48157.70,48158.41
OLN,48158.41,48159.46
CHNNSP,48159.46,48160.89
OLN,48160.89,48166.19
CXN,48166.19,48167.19
OLF,48167.19,48169.70
OLN,48169.70,48170.59
CXN,48170.59,48171.39
OLN,48171.39,48177.32
CXN,48177.32,48178.20
OLF,48178.20,48190.08
CXN,48190.08,48190.93
OLN,48190.93,48192.87
MAN,48192.87,48195.28
NOF,48195.28,48196.08
OLN,48196.08,48200.51
CXN,48200.51,48201.14
CXN,48201.14,48202.92
FAF,48202.92,48203.94
CXN,48203.94,48205.39
CXN,48205.39,48206.41
CXN,48206.41,48207.41
NOF,48207.41,48208.39
OLF,48208.39,48209.20
NOF,48209.20,48210.00
OLF,48210.00,48211.27
CXN,48211.27,48212.12
OLN,48212.12,48213.23
CXN,48213.23,48214.08
OLF,48214.08,48216.31
CXN,48216.31,48217.29
OLF,48217.29,48218.57
NOF,48218.57,48219.88
OLF,48219.88,48221.57
NOF,48221.57,48223.11
CXN,48223.11,48224.03
CHNSP,48224.03,48224.63
FAN,48224.63,48225.72
CXN,48225.72,48226.53
OLF,48226.53,48227.33
CXN,48227.33,48228.33
CHNSP,48228.33,48228.93
FAN,48228.93,48231.58
NOF,48231.58,48233.62
OLN,48233.62,48234.65
FAN,48234.65,48235.67
OLN,48235.67,48237.87
TVF,48237.87,48238.67
FAN,48238.67,48239.32
NOF,48239.32,48241.46
OLN,48241.46,48242.82
CXN,48242.82,48243.62
OLN,48243.62,48245.34
CXN,48245.34,48246.32
NOF,48246.32,48247.16
CXN,48247.16,48248.00
SIL,48248.00,48248.80
CXN,48248.80,48250.86
OLN,48250.86,48251.66
SIL,48251.66,48252.47
CXN,48252.47,48254.49
SIL,48254.49,48256.12
CXN,48256.12,48257.36
OLF,48257.36,48258.48
CXN,48258.48,48259.93
NOF,48259.93,48260.77
CXN,48260.77,48262.50
FAF,48262.50,48263.30
CXN,48263.30,48264.43
SIL,48264.43,48265.92
NOF,48265.92,48267.58
SIL,48267.58,48270.32
FAF,48270.32,48271.12
SIL,48271.12,48272.88
NOF,48272.88,48274.16
CXN,48274.16,48274.86
CXN,48274.86,48275.68
