segtype,startsec,endsec
SIL,30488.19,30488.99
NOF,30488.99,30493.78
SIL,30493.78,30494.58
NOF,30494.58,30498.75
SIL,30498.75,30500.31
NOF,30500.31,30501.29
SIL,30501.29,30502.09
NOF,30502.09,30503.32
SIL,30503.32,30505.75
NOF,30505.75,30506.77
MAF,30506.77,30507.77
NOF,30507.77,30512.43
OLF,30512.43,30513.28
NOF,30513.28,30515.70
SIL,30515.70,30517.18
OLF,30517.18,30518.19
SIL,30518.19,30523.09
NOF,30523.09,30524.29
SIL,30524.29,30525.75
NOF,30525.75,30526.55
SIL,30526.55,30529.53
NOF,30529.53,30531.30
SIL,30531.30,30532.40
NOF,30532.40,30533.27
SIL,30533.27,30534.28
NOF,30534.28,30536.06
SIL,30536.06,30537.07
NOF,30537.07,30537.97
OLF,30537.97,30538.77
NOF,30538.77,30546.32
OLF,30546.32,30547.12
NOF,30547.12,30551.73
OLF,30551.73,30552.71
NOF,30552.71,30557.30
OLN,30557.30,30558.10
NOF,30558.10,30561.42
OLF,30561.42,30563.32
NOF,30563.32,30564.63
OLF,30564.63,30568.08
NOF,30568.08,30568.88
OLF,30568.88,30573.08
NOF,30573.08,30573.92
OLF,30573.92,30575.69
OLN,30575.69,30577.61
OLF,30577.61,30581.90
NOF,30581.90,30582.87
OLN,30582.87,30597.47
TVN,30597.47,30599.67
OLN,30599.67,30603.33
NOF,30603.33,30604.38
OLN,30604.38,30618.01
NOF,30618.01,30619.45
OLN,30619.45,30680.79
FAN,30680.79,30681.81
OLN,30681.81,30710.95
FAN,30710.95,30711.55
OLN,30711.55,30712.40
MAN,30712.40,30714.57
OLN,30714.57,30716.29
MAN,30716.29,30717.30
OLN,30717.30,30723.40
FAN,30723.40,30724.40
OLN,30724.40,30727.11
FAN,30727.11,30728.18
MAN,30728.18,30729.42
OLN,30729.42,30740.29
MAN,30740.29,30741.29
OLN,30741.29,30742.72
MAF,30742.72,30743.72
OLN,30743.72,30744.52
CXF,30744.52,30745.38
OLF,30745.38,30746.51
FAN,30746.51,30747.52
CHNNSP,30747.52,30748.32
OLN,30748.32,30750.49
MAN,30750.49,30751.61
OLN,30751.61,30756.53
MAN,30756.53,30757.88
OLN,30757.88,30759.53
MAN,30759.53,30762.01
OLN,30762.01,30762.81
MAN,30762.81,30766.08
OLN,30766.08,30767.50
MAN,30767.50,30769.41
OLF,30769.41,30770.21
MAF,30770.21,30771.23
OLN,30771.23,30789.73
FAN,30789.73,30791.70
OLF,30791.70,30793.54
FAN,30793.54,30794.57
OLN,30794.57,30806.03
FAN,30806.03,30807.03
OLN,30807.03,30810.24
FAN,30810.24,30811.24
OLN,30811.24,30812.04
FAN,30812.04,30813.05
OLN,30813.05,30815.28
OLF,30815.28,30816.08
OLN,30816.08,30816.88
FAN,30816.88,30817.88
OLN,30817.88,30824.10
FAF,30824.10,30825.14
OLF,30825.14,30831.84
FAN,30831.84,30832.91
OLN,30832.91,30833.77
FAN,30833.77,30834.81
OLF,30834.81,30837.24
FAN,30837.24,30838.26
OLN,30838.26,30842.31
MAN,30842.31,30843.32
OLN,30843.32,30846.19
FAN,30846.19,30847.19
OLN,30847.19,30847.99
FAN,30847.99,30848.99
OLN,30848.99,30850.05
NOF,30850.05,30850.87
OLN,30850.87,30854.39
MAN,30854.39,30855.39
OLN,30855.39,30860.52
OLF,30860.52,30862.27
FAN,30862.27,30863.27
OLN,30863.27,30870.72
FAN,30870.72,30871.87
OLN,30871.87,30877.17
FAN,30877.17,30878.17
OLN,30878.17,30887.87
FAN,30887.87,30888.87
OLN,30888.87,30899.68
FAN,30899.68,30900.68
OLN,30900.68,30908.40
FAN,30908.40,30910.59
OLN,30910.59,30923.48
FAN,30923.48,30924.48
OLN,30924.48,30935.24
FAN,30935.24,30936.48
OLN,30936.48,30943.54
MAN,30943.54,30944.92
OLN,30944.92,30949.76
FAN,30949.76,30950.76
OLF,30950.76,30951.90
FAN,30951.90,30952.90
OLN,30952.90,30965.53
FAN,30965.53,30966.58
OLN,30966.58,30967.90
MAN,30967.90,30968.90
OLN,30968.90,30972.03
FAN,30972.03,30973.06
OLN,30973.06,30975.94
FAN,30975.94,30976.94
OLN,30976.94,30989.42
FAN,30989.42,30990.51
OLN,30990.51,30997.03
MAN,30997.03,30998.03
OLN,30998.03,30999.03
MAN,30999.03,31000.03
OLN,31000.03,31001.85
MAN,31001.85,31003.65
OLN,31003.65,31014.07
MAN,31014.07,31015.07
OLN,31015.07,31021.66
FAN,31021.66,31022.66
OLN,31022.66,31024.73
MAN,31024.73,31025.75
OLN,31025.75,31034.94
MAN,31034.94,31035.94
OLN,31035.94,31053.31
FAN,31053.31,31054.31
OLN,31054.31,31059.00
MAN,31059.00,31060.00
OLN,31060.00,31068.47
FAN,31068.47,31069.48
NOF,31069.48,31070.31
OLN,31070.31,31113.77
FAN,31113.77,31114.78
OLN,31114.78,31117.81
MAN,31117.81,31118.81
OLN,31118.81,31126.47
FAN,31126.47,31127.49
OLN,31127.49,31194.40
MAN,31194.40,31195.98
OLN,31195.98,31201.27
FAN,31201.27,31202.27
OLN,31202.27,31204.75
FAN,31204.75,31205.81
OLN,31205.81,31208.07
MAN,31208.07,31209.21
OLF,31209.21,31214.19
MAN,31214.19,31215.34
OLN,31215.34,31220.96
FAN,31220.96,31222.03
OLN,31222.03,31229.00
FAN,31229.00,31230.01
OLN,31230.01,31232.83
FAN,31232.83,31233.87
OLN,31233.87,31236.40
FAN,31236.40,31237.40
OLN,31237.40,31255.12
FAN,31255.12,31256.13
OLN,31256.13,31287.60
FAN,31287.60,31288.60
OLN,31288.60,31302.28
FAN,31302.28,31303.28
OLN,31303.28,31307.62
FAN,31307.62,31308.96
OLF,31308.96,31311.52
FAN,31311.52,31312.52
OLN,31312.52,31314.15
FAN,31314.15,31315.31
OLN,31315.31,31319.35
FAN,31319.35,31320.89
OLN,31320.89,31322.13
FAN,31322.13,31324.32
OLN,31324.32,31328.10
FAN,31328.10,31329.10
OLN,31329.10,31329.96
FAN,31329.96,31330.96
OLN,31330.96,31333.55
FAN,31333.55,31336.00
OLN,31336.00,31342.07
FAN,31342.07,31343.10
OLN,31343.10,31346.99
MAN,31346.99,31348.45
OLN,31348.45,31349.53
FAN,31349.53,31350.53
OLN,31350.53,31369.33
MAN,31369.33,31370.35
OLN,31370.35,31371.57
MAN,31371.57,31373.06
OLN,31373.06,31389.49
FAN,31389.49,31390.53
OLN,31390.53,31400.39
FAN,31400.39,31401.61
OLN,31401.61,31405.73
MAN,31405.73,31407.48
OLF,31407.48,31408.41
MAN,31408.41,31409.59
OLN,31409.59,31415.46
FAN,31415.46,31416.46
OLN,31416.46,31419.98
FAN,31419.98,31420.98
OLN,31420.98,31431.80
FAN,31431.80,31433.19
OLN,31433.19,31442.11
FAN,31442.11,31444.71
MAN,31444.71,31445.92
OLN,31445.92,31447.55
NOF,31447.55,31448.44
OLN,31448.44,31464.72
MAN,31464.72,31465.72
OLF,31465.72,31466.72
MAN,31466.72,31467.72
OLN,31467.72,31477.33
MAN,31477.33,31478.47
OLN,31478.47,31481.69
MAN,31481.69,31483.38
OLN,31483.38,31484.58
MAN,31484.58,31485.60
OLF,31485.60,31487.09
MAN,31487.09,31488.09
OLN,31488.09,31494.69
MAN,31494.69,31495.96
OLN,31495.96,31496.81
MAN,31496.81,31497.84
OLN,31497.84,31498.67
MAN,31498.67,31499.67
OLN,31499.67,31500.49
MAN,31500.49,31502.26
OLN,31502.26,31504.07
MAN,31504.07,31507.31
OLN,31507.31,31512.83
FAN,31512.83,31513.85
OLN,31513.85,31544.25
MAN,31544.25,31545.28
OLN,31545.28,31547.31
MAN,31547.31,31548.31
OLN,31548.31,31553.91
MAN,31553.91,31554.92
OLN,31554.92,31560.81
MAN,31560.81,31562.10
OLN,31562.10,31564.74
MAN,31564.74,31565.74
OLF,31565.74,31567.21
MAN,31567.21,31568.93
OLN,31568.93,31572.19
MAN,31572.19,31573.19
OLN,31573.19,31583.38
MAN,31583.38,31585.26
OLN,31585.26,31595.77
FAN,31595.77,31597.06
MAN,31597.06,31598.21
OLF,31598.21,31601.20
MAN,31601.20,31602.89
OLN,31602.89,31603.88
MAN,31603.88,31605.04
OLN,31605.04,31605.85
MAN,31605.85,31607.55
OLN,31607.55,31611.00
MAN,31611.00,31612.19
OLN,31612.19,31615.01
MAN,31615.01,31616.01
OLN,31616.01,31616.94
MAN,31616.94,31617.94
OLN,31617.94,31621.17
MAN,31621.17,31622.19
OLN,31622.19,31627.60
MAN,31627.60,31628.60
OLN,31628.60,31630.29
MAN,31630.29,31631.72
OLN,31631.72,31633.06
MAN,31633.06,31634.06
OLN,31634.06,31634.86
MAN,31634.86,31638.66
OLN,31638.66,31640.94
MAN,31640.94,31642.19
OLN,31642.19,31644.41
MAN,31644.41,31646.09
OLN,31646.09,31650.08
MAN,31650.08,31651.08
OLN,31651.08,31651.88
MAN,31651.88,31652.92
OLN,31652.92,31663.32
FAN,31663.32,31664.33
OLN,31664.33,31677.73
MAN,31677.73,31678.73
OLN,31678.73,31680.08
MAN,31680.08,31681.08
OLN,31681.08,31686.14
FAN,31686.14,31687.14
OLN,31687.14,31705.82
FAN,31705.82,31706.84
OLN,31706.84,31714.99
MAN,31714.99,31716.08
OLN,31716.08,31723.01
MAN,31723.01,31725.01
OLF,31725.01,31725.88
FAN,31725.88,31727.16
OLN,31727.16,31733.56
FAN,31733.56,31734.63
OLN,31734.63,31738.47
FAN,31738.47,31739.50
OLN,31739.50,31742.10
FAN,31742.10,31743.10
OLN,31743.10,31749.45
FAN,31749.45,31750.53
OLN,31750.53,31754.67
FAN,31754.67,31755.85
OLN,31755.85,31757.12
FAN,31757.12,31758.13
OLN,31758.13,31779.85
FAN,31779.85,31780.85
OLN,31780.85,31783.16
MAN,31783.16,31784.16
OLN,31784.16,31786.08
MAF,31786.08,31787.08
OLN,31787.08,31788.49
MAN,31788.49,31789.49
OLN,31789.49,31816.63
FAN,31816.63,31817.63
OLN,31817.63,31819.86
FAN,31819.86,31820.86
OLN,31820.86,31859.72
MAN,31859.72,31860.79
OLN,31860.79,31930.26
MAN,31930.26,31933.25
OLF,31933.25,31934.87
MAF,31934.87,31935.93
FAN,31935.93,31936.93
OLN,31936.93,31938.80
MAN,31938.80,31939.80
OLN,31939.80,31946.11
MAN,31946.11,31950.82
OLF,31950.82,31952.19
MAN,31952.19,31954.10
OLN,31954.10,31958.35
MAN,31958.35,31959.60
OLN,31959.60,31971.92
MAN,31971.92,31974.12
OLF,31974.12,31975.30
NOF,31975.30,31976.10
MAN,31976.10,31982.44
OLN,31982.44,31983.24
MAN,31983.24,31984.60
OLN,31984.60,31985.50
MAN,31985.50,31987.00
OLF,31987.00,31987.80
MAN,31987.80,31988.80
OLN,31988.80,31989.60
MAN,31989.60,31990.72
OLN,31990.72,31992.34
MAN,31992.34,31993.45
OLN,31993.45,31998.64
MAN,31998.64,31999.79
OLN,31999.79,32000.59
MAN,32000.59,32001.69
OLN,32001.69,32004.20
MAN,32004.20,32010.01
OLN,32010.01,32017.60
MAN,32017.60,32018.85
OLN,32018.85,32021.54
MAN,32021.54,32023.20
OLN,32023.20,32026.45
MAN,32026.45,32028.95
OLN,32028.95,32029.75
MAN,32029.75,32030.80
OLN,32030.80,32031.60
MAN,32031.60,32032.94
OLF,32032.94,32034.60
MAN,32034.60,32035.60
OLF,32035.60,32036.41
MAF,32036.41,32037.41
OLN,32037.41,32084.15
FAN,32084.15,32085.45
OLN,32085.45,32086.75
MAN,32086.75,32087.91
OLF,32087.91,32100.50
TVF,32100.50,32101.50
OLN,32101.50,32111.32
TVF,32111.32,32112.32
NON,32112.32,32113.12
OLN,32113.12,32132.89
MAN,32132.89,32134.28
OLN,32134.28,32141.44
FAN,32141.44,32142.44
OLN,32142.44,32154.55
FAN,32154.55,32155.55
OLN,32155.55,32159.59
FAN,32159.59,32160.59
OLN,32160.59,32162.94
FAF,32162.94,32164.04
OLN,32164.04,32167.63
FAF,32167.63,32168.63
OLN,32168.63,32172.93
MAN,32172.93,32173.97
OLN,32173.97,32188.38
FAN,32188.38,32189.38
OLN,32189.38,32193.08
MAN,32193.08,32195.03
OLF,32195.03,32195.84
MAN,32195.84,32197.55
OLN,32197.55,32200.47
MAN,32200.47,32201.58
OLN,32201.58,32203.32
MAN,32203.32,32204.82
OLN,32204.82,32211.98
FAN,32211.98,32212.98
MAN,32212.98,32214.40
OLN,32214.40,32216.81
MAN,32216.81,32218.52
OLN,32218.52,32219.83
NOF,32219.83,32220.63
OLN,32220.63,32228.03
MAN,32228.03,32229.03
OLN,32229.03,32230.22
MAN,32230.22,32231.56
OLN,32231.56,32236.47
MAN,32236.47,32237.73
OLN,32237.73,32238.59
MAN,32238.59,32241.28
OLN,32241.28,32245.07
FAN,32245.07,32246.07
OLF,32246.07,32247.08
TVF,32247.08,32248.10
OLN,32248.10,32248.90
OLF,32248.90,32251.59
TVF,32251.59,32252.72
OLN,32252.72,32276.99
MAN,32276.99,32278.00
OLN,32278.00,32278.85
MAN,32278.85,32280.36
OLN,32280.36,32281.65
MAN,32281.65,32282.65
OLN,32282.65,32285.30
FAN,32285.30,32286.35
OLN,32286.35,32287.17
MAN,32287.17,32289.32
OLF,32289.32,32290.45
MAN,32290.45,32293.71
OLN,32293.71,32298.34
MAN,32298.34,32299.37
OLN,32299.37,32300.17
MAN,32300.17,32301.71
OLF,32301.71,32302.65
MAN,32302.65,32303.65
OLN,32303.65,32304.66
MAN,32304.66,32305.70
OLN,32305.70,32306.69
MAF,32306.69,32307.75
OLN,32307.75,32319.23
MAN,32319.23,32321.47
OLN,32321.47,32325.85
MAN,32325.85,32326.86
OLN,32326.86,32330.17
MAN,32330.17,32331.41
OLN,32331.41,32334.80
MAN,32334.80,32335.82
OLN,32335.82,32340.52
MAN,32340.52,32341.52
OLN,32341.52,32342.38
MAN,32342.38,32343.42
OLN,32343.42,32348.24
MAN,32348.24,32349.24
OLN,32349.24,32353.94
FAN,32353.94,32354.97
OLN,32354.97,32358.50
FAN,32358.50,32359.50
OLN,32359.50,32374.39
CHNSP,32374.39,32374.99
OLN,32374.99,32377.86
FAN,32377.86,32378.86
OLN,32378.86,32389.59
CHNSP,32389.59,32390.59
OLN,32390.59,32412.31
MAN,32412.31,32413.45
OLN,32413.45,32426.34
FAN,32426.34,32427.34
MAN,32427.34,32428.36
OLN,32428.36,32430.81
MAN,32430.81,32431.81
OLN,32431.81,32467.46
FAN,32467.46,32468.47
OLN,32468.47,32497.77
MAN,32497.77,32499.29
OLN,32499.29,32507.88
TVF,32507.88,32508.90
OLN,32508.90,32513.48
MAN,32513.48,32514.48
OLN,32514.48,32520.71
MAF,32520.71,32521.71
OLN,32521.71,32522.92
FAN,32522.92,32523.92
OLN,32523.92,32527.40
FAN,32527.40,32528.42
OLN,32528.42,32529.22
FAN,32529.22,32530.22
OLN,32530.22,32533.46
FAN,32533.46,32534.51
OLN,32534.51,32536.86
MAN,32536.86,32537.98
FAN,32537.98,32539.40
OLN,32539.40,32544.22
FAN,32544.22,32545.32
OLN,32545.32,32551.81
FAN,32551.81,32552.90
OLN,32552.90,32557.56
CHNSP,32557.56,32558.16
FAN,32558.16,32559.16
OLN,32559.16,32559.99
FAN,32559.99,32561.18
OLN,32561.18,32568.30
MAN,32568.30,32569.30
FAN,32569.30,32570.45
OLN,32570.45,32576.97
FAN,32576.97,32578.05
OLN,32578.05,32606.00
FAN,32606.00,32607.00
OLN,32607.00,32616.90
MAF,32616.90,32618.02
OLF,32618.02,32622.06
CHNSP,32622.06,32622.66
OLF,32622.66,32624.29
MAF,32624.29,32625.51
OLF,32625.51,32627.34
MAF,32627.34,32628.36
OLN,32628.36,32631.35
FAN,32631.35,32632.35
OLN,32632.35,32638.02
MAN,32638.02,32639.22
OLN,32639.22,32641.03
MAN,32641.03,32642.24
OLN,32642.24,32644.28
MAN,32644.28,32645.33
OLN,32645.33,32647.83
MAN,32647.83,32648.83
OLN,32648.83,32652.06
MAN,32652.06,32653.62
OLN,32653.62,32657.96
FAN,32657.96,32659.12
OLN,32659.12,32666.13
FAN,32666.13,32667.70
OLN,32667.70,32669.87
FAN,32669.87,32671.14
OLN,32671.14,32675.66
FAN,32675.66,32676.66
OLN,32676.66,32689.94
FAN,32689.94,32690.94
OLN,32690.94,32692.70
MAN,32692.70,32693.81
OLN,32693.81,32695.88
FAN,32695.88,32696.88
OLN,32696.88,32702.27
FAN,32702.27,32703.53
OLN,32703.53,32722.61
FAN,32722.61,32723.62
OLN,32723.62,32726.94
FAN,32726.94,32727.96
OLN,32727.96,32728.84
MAN,32728.84,32729.84
OLN,32729.84,32737.73
FAN,32737.73,32738.73
OLN,32738.73,32739.69
FAN,32739.69,32740.29
OLN,32740.29,32742.31
FAN,32742.31,32742.91
OLN,32742.91,32746.44
CHNNSP,32746.44,32747.04
OLN,32747.04,32749.27
FAN,32749.27,32750.27
OLN,32750.27,32755.26
FAN,32755.26,32757.03
OLN,32757.03,32757.91
FAN,32757.91,32758.60
OLN,32758.60,32781.90
FAN,32781.90,32782.90
OLN,32782.90,32784.27
FAN,32784.27,32785.27
OLN,32785.27,32789.40
FAN,32789.40,32790.44
OLN,32790.44,32795.10
CHNNSP,32795.10,32795.70
OLN,32795.70,32812.80
CHNSP,32812.80,32813.82
OLN,32813.82,32815.34
CHNNSP,32815.34,32815.94
OLN,32815.94,32824.90
FAN,32824.90,32825.94
OLN,32825.94,32828.68
CXN,32828.68,32829.48
MAN,32829.48,32830.48
OLN,32830.48,32842.06
CHNSP,32842.06,32842.66
OLN,32842.66,32849.01
FAN,32849.01,32850.07
OLN,32850.07,32851.05
FAN,32851.05,32852.55
OLN,32852.55,32854.00
FAN,32854.00,32855.19
OLN,32855.19,32858.64
FAN,32858.64,32859.65
OLN,32859.65,32881.81
MAN,32881.81,32882.81
OLN,32882.81,32885.03
MAN,32885.03,32886.07
OLN,32886.07,32890.71
MAN,32890.71,32893.84
OLN,32893.84,32895.37
MAN,32895.37,32896.37
OLN,32896.37,32897.20
OLF,32897.20,32906.44
MAN,32906.44,32907.44
OLN,32907.44,32909.11
CHNSP,32909.11,32910.23
FAN,32910.23,32911.59
OLN,32911.59,32914.60
MAN,32914.60,32915.84
OLF,32915.84,32916.87
MAN,32916.87,32918.50
OLN,32918.50,32932.42
FAN,32932.42,32933.43
OLN,32933.43,32977.76
MAN,32977.76,32979.55
OLN,32979.55,32981.48
CHNSP,32981.48,32982.08
OLN,32982.08,32993.78
MAF,32993.78,32994.83
OLN,32994.83,33014.92
MAN,33014.92,33016.14
OLN,33016.14,33030.75
MAN,33030.75,33031.98
OLN,33031.98,33051.40
CHNSP,33051.40,33052.00
OLF,33052.00,33055.35
NOF,33055.35,33056.15
OLN,33056.15,33075.57
OLF,33075.57,33076.39
OLN,33076.39,33081.54
CHNSP,33081.54,33082.14
OLN,33082.14,33092.81
OLF,33092.81,33093.83
OLN,33093.83,33097.90
MAF,33097.90,33098.90
OLN,33098.90,33106.34
MAN,33106.34,33107.60
OLN,33107.60,33109.96
MAN,33109.96,33111.19
OLN,33111.19,33112.81
CHNNSP,33112.81,33113.79
OLN,33113.79,33125.23
CHNSP,33125.23,33125.83
OLN,33125.83,33146.87
FAN,33146.87,33147.89
OLN,33147.89,33165.15
MAN,33165.15,33166.16
OLN,33166.16,33169.78
CHNNSP,33169.78,33170.64
OLN,33170.64,33173.99
CHNNSP,33173.99,33174.59
OLN,33174.59,33177.94
CHNSP,33177.94,33178.54
OLN,33178.54,33198.49
FAN,33198.49,33199.83
OLN,33199.83,33201.42
FAN,33201.42,33202.48
OLN,33202.48,33204.58
MAN,33204.58,33205.67
OLN,33205.67,33210.72
NON,33210.72,33211.52
OLN,33211.52,33239.34
CHNNSP,33239.34,33239.94
OLN,33239.94,33245.14
OLF,33245.14,33245.94
OLN,33245.94,33248.41
CHNNSP,33248.41,33249.01
OLN,33249.01,33258.54
MAN,33258.54,33259.68
OLF,33259.68,33263.08
MAN,33263.08,33264.08
FAN,33264.08,33265.08
MAN,33265.08,33266.11
OLN,33266.11,33269.45
FAN,33269.45,33270.45
OLN,33270.45,33275.92
FAN,33275.92,33278.02
OLN,33278.02,33278.92
CHNSP,33278.92,33279.54
OLN,33279.54,33295.08
MAN,33295.08,33296.08
OLN,33296.08,33296.90
FAN,33296.90,33297.94
OLN,33297.94,33313.74
CHNSP,33313.74,33314.76
OLN,33314.76,33319.89
FAN,33319.89,33320.89
OLN,33320.89,33321.70
FAN,33321.70,33322.83
OLN,33322.83,33328.98
FAN,33328.98,33330.33
OLN,33330.33,33332.95
FAN,33332.95,33333.96
OLN,33333.96,33336.51
FAN,33336.51,33337.61
OLN,33337.61,33340.34
FAN,33340.34,33340.98
OLN,33340.98,33343.01
MAN,33343.01,33344.22
FAN,33344.22,33345.23
OLN,33345.23,33349.96
FAN,33349.96,33350.96
OLN,33350.96,33352.45
FAN,33352.45,33353.45
OLN,33353.45,33355.43
FAN,33355.43,33356.45
OLN,33356.45,33357.28
FAN,33357.28,33359.28
OLN,33359.28,33366.37
FAN,33366.37,33367.47
OLF,33367.47,33368.55
CHNSP,33368.55,33369.15
OLN,33369.15,33370.69
FAN,33370.69,33371.69
OLN,33371.69,33380.28
FAN,33380.28,33381.30
OLN,33381.30,33382.75
FAN,33382.75,33384.00
NON,33384.00,33384.80
OLN,33384.80,33387.11
MAN,33387.11,33388.20
OLN,33388.20,33390.63
CHNSP,33390.63,33391.41
OLN,33391.41,33393.31
FAN,33393.31,33394.31
OLN,33394.31,33395.16
FAN,33395.16,33396.24
OLN,33396.24,33398.58
FAN,33398.58,33399.58
OLF,33399.58,33400.74
FAN,33400.74,33401.83
OLN,33401.83,33403.68
MAN,33403.68,33404.68
OLN,33404.68,33418.43
CHNSP,33418.43,33419.14
OLN,33419.14,33424.61
CXN,33424.61,33425.61
CHNSP,33425.61,33426.22
OLN,33426.22,33427.60
CHNSP,33427.60,33428.24
OLN,33428.24,33430.17
CHNNSP,33430.17,33430.77
OLN,33430.77,33434.36
CHNNSP,33434.36,33434.96
OLN,33434.96,33436.45
CHNNSP,33436.45,33437.05
OLN,33437.05,33438.17
CHNNSP,33438.17,33439.27
OLN,33439.27,33442.06
FAN,33442.06,33443.20
OLN,33443.20,33445.18
FAN,33445.18,33446.27
OLF,33446.27,33447.55
FAN,33447.55,33448.59
OLN,33448.59,33450.52
FAN,33450.52,33451.52
OLN,33451.52,33456.83
CHNNSP,33456.83,33457.43
OLF,33457.43,33461.06
OLN,33461.06,33467.02
MAN,33467.02,33468.02
OLN,33468.02,33471.74
NON,33471.74,33472.89
OLN,33472.89,33482.44
MAN,33482.44,33483.46
OLN,33483.46,33484.31
MAN,33484.31,33485.85
OLF,33485.85,33487.28
MAN,33487.28,33488.45
OLN,33488.45,33490.50
CHNSP,33490.50,33491.80
OLN,33491.80,33493.58
CXN,33493.58,33494.38
OLN,33494.38,33497.37
CHNSP,33497.37,33497.97
OLN,33497.97,33501.70
FAN,33501.70,33503.05
OLN,33503.05,33504.36
MAN,33504.36,33505.46
OLN,33505.46,33518.92
FAN,33518.92,33520.09
OLF,33520.09,33520.92
FAN,33520.92,33521.92
OLN,33521.92,33538.49
MAN,33538.49,33539.49
OLN,33539.49,33544.38
MAN,33544.38,33545.38
OLN,33545.38,33576.11
FAN,33576.11,33577.11
OLF,33577.11,33577.91
CXN,33577.91,33578.91
OLN,33578.91,33588.69
MAN,33588.69,33589.69
OLN,33589.69,33591.91
FAN,33591.91,33592.91
OLN,33592.91,33605.38
FAN,33605.38,33606.05
OLN,33606.05,33614.10
NOF,33614.10,33614.97
OLF,33614.97,33615.82
NOF,33615.82,33617.26
OLF,33617.26,33619.52
OLN,33619.52,33620.51
CXN,33620.51,33621.11
OLN,33621.11,33625.97
MAN,33625.97,33626.98
OLN,33626.98,33627.86
CHNNSP,33627.86,33628.46
OLN,33628.46,33630.41
MAN,33630.41,33631.47
OLN,33631.47,33632.27
TVF,33632.27,33633.27
OLN,33633.27,33634.26
FAN,33634.26,33635.27
OLN,33635.27,33636.11
NOF,33636.11,33636.91
OLN,33636.91,33645.32
CHNNSP,33645.32,33645.99
OLN,33645.99,33680.61
MAN,33680.61,33681.63
OLN,33681.63,33713.19
CXN,33713.19,33714.16
OLF,33714.16,33716.09
MAN,33716.09,33717.09
OLN,33717.09,33718.23
MAN,33718.23,33719.23
OLN,33719.23,33721.94
CHNNSP,33721.94,33722.95
OLN,33722.95,33724.73
FAN,33724.73,33725.73
OLN,33725.73,33732.75
CHNNSP,33732.75,33733.35
OLN,33733.35,33735.82
MAN,33735.82,33737.39
OLN,33737.39,33739.85
MAN,33739.85,33741.28
OLN,33741.28,33747.26
FAN,33747.26,33748.27
CHNNSP,33748.27,33748.87
OLN,33748.87,33749.97
CXN,33749.97,33750.84
OLN,33750.84,33753.36
MAN,33753.36,33754.50
OLN,33754.50,33757.88
MAN,33757.88,33758.88
OLN,33758.88,33760.05
CHNNSP,33760.05,33760.65
OLN,33760.65,33763.73
MAN,33763.73,33764.73
OLN,33764.73,33770.26
CHNSP,33770.26,33771.40
OLN,33771.40,33773.29
MAN,33773.29,33774.81
OLN,33774.81,33791.46
MAN,33791.46,33792.47
FAN,33792.47,33793.48
OLN,33793.48,33801.21
MAN,33801.21,33802.36
OLN,33802.36,33806.58
MAN,33806.58,33807.89
OLN,33807.89,33808.96
MAN,33808.96,33810.22
OLN,33810.22,33819.08
MAN,33819.08,33820.08
OLN,33820.08,33842.50
CHNNSP,33842.50,33843.10
OLN,33843.10,33844.09
MAN,33844.09,33845.17
OLN,33845.17,33871.83
FAN,33871.83,33874.90
OLN,33874.90,33879.57
FAN,33879.57,33881.18
OLN,33881.18,33882.28
FAN,33882.28,33883.41
OLN,33883.41,33886.93
CHNSP,33886.93,33887.66
OLN,33887.66,33893.53
CHNNSP,33893.53,33894.13
OLN,33894.13,33897.32
FAN,33897.32,33898.32
OLN,33898.32,33899.42
FAN,33899.42,33900.42
OLN,33900.42,33931.54
MAN,33931.54,33932.62
OLN,33932.62,33935.32
OLF,33935.32,33936.12
OLN,33936.12,33940.73
MAN,33940.73,33941.77
OLN,33941.77,33947.85
MAN,33947.85,33948.85
OLN,33948.85,33952.05
CHNSP,33952.05,33952.65
OLN,33952.65,33966.42
MAN,33966.42,33967.42
OLN,33967.42,33972.26
CHNSP,33972.26,33973.26
OLN,33973.26,33980.58
MAN,33980.58,33981.58
OLN,33981.58,33990.07
NOF,33990.07,33990.87
MAN,33990.87,33991.88
OLN,33991.88,33992.75
MAN,33992.75,33994.63
FAN,33994.63,33995.63
OLN,33995.63,33996.89
FAN,33996.89,33998.73
OLN,33998.73,34000.00
FAN,34000.00,34001.00
OLF,34001.00,34003.75
NOF,34003.75,34004.63
OLN,34004.63,34014.84
FAN,34014.84,34015.84
OLN,34015.84,34018.32
FAN,34018.32,34019.32
OLN,34019.32,34030.82
CHNNSP,34030.82,34031.42
OLN,34031.42,34032.44
FAN,34032.44,34034.35
OLN,34034.35,34036.05
CHNSP,34036.05,34037.18
OLN,34037.18,34044.66
CHNNSP,34044.66,34045.26
OLN,34045.26,34046.67
CHNNSP,34046.67,34047.27
OLN,34047.27,34050.37
OLF,34050.37,34051.31
OLN,34051.31,34056.44
MAF,34056.44,34057.44
OLN,34057.44,34058.77
MAN,34058.77,34060.32
OLN,34060.32,34063.37
FAN,34063.37,34064.45
MAN,34064.45,34065.63
OLN,34065.63,34076.43
MAF,34076.43,34078.17
OLN,34078.17,34099.20
FAN,34099.20,34100.20
OLN,34100.20,34101.95
CHNNSP,34101.95,34102.55
OLN,34102.55,34112.25
CHNNSP,34112.25,34112.85
OLN,34112.85,34119.94
CHNNSP,34119.94,34120.55
OLN,34120.55,34128.91
