segtype,startsec,endsec
CHNSP,15212.98,15214.04
NOF,15214.04,15214.84
CHNSP,15214.84,15215.44
NON,15215.44,15216.24
CHNSP,15216.24,15216.84
NOF,15216.84,15217.68
CHNSP,15217.68,15218.36
NOF,15218.36,15219.18
CHNSP,15219.18,15220.89
NOF,15220.89,15222.74
CHNSP,15222.74,15223.45
NOF,15223.45,15224.25
CHNSP,15224.25,15224.86
NOF,15224.86,15226.36
CHNNSP,15226.36,15227.52
NON,15227.52,15228.56
CHNSP,15228.56,15229.16
OLN,15229.16,15231.89
CHNSP,15231.89,15233.17
NOF,15233.17,15236.39
CHNNSP,15236.39,15237.01
NOF,15237.01,15237.96
CHNSP,15237.96,15238.57
NOF,15238.57,15239.38
CHNSP,15239.38,15239.99
NOF,15239.99,15240.82
CHNNSP,15240.82,15241.42
CHF,15241.42,15242.82
NOF,15242.82,15245.14
CXN,15245.14,15245.74
NOF,15245.74,15247.30
SIL,15247.30,15248.11
NOF,15248.11,15249.44
OLN,15249.44,15250.32
NOF,15250.32,15251.58
SIL,15251.58,15253.04
NOF,15253.04,15254.26
SIL,15254.26,15256.62
NOF,15256.62,15257.45
SIL,15257.45,15258.77
SIL,15258.77,15259.96
SIL,15259.96,15260.95
NOF,15260.95,15261.75
SIL,15261.75,15271.76
CHNSP,15271.76,15272.36
SIL,15272.36,15275.67
CHNSP,15275.67,15277.14
NOF,15277.14,15283.08
SIL,15283.08,15284.41
NOF,15284.41,15289.08
SIL,15289.08,15291.90
NOF,15291.90,15294.85
CHNSP,15294.85,15295.45
NOF,15295.45,15297.20
SIL,15297.20,15298.23
NOF,15298.23,15301.51
CHNSP,15301.51,15303.77
OLF,15303.77,15304.57
CHNSP,15304.57,15305.59
CHNSP,15305.59,15306.60
CHNSP,15306.60,15308.07
SIL,15308.07,15311.96
NOF,15311.96,15313.17
SIL,15313.17,15313.98
NOF,15313.98,15316.03
FAF,15316.03,15317.03
SIL,15317.03,15318.10
NOF,15318.10,15319.98
CHNSP,15319.98,15320.58
NOF,15320.58,15321.38
CHNSP,15321.38,15321.98
NOF,15321.98,15323.98
CHNSP,15323.98,15324.63
NOF,15324.63,15325.51
CHNSP,15325.51,15326.70
SIL,15326.70,15327.51
CXN,15327.51,15328.35
CHNNSP,15328.35,15329.01
SIL,15329.01,15329.81
CXN,15329.81,15330.61
SIL,15330.61,15331.70
NOF,15331.70,15335.18
OLN,15335.18,15336.11
NOF,15336.11,15337.92
SIL,15337.92,15339.73
OLN,15339.73,15340.90
CHNSP,15340.90,15341.90
NOF,15341.90,15344.00
SIL,15344.00,15344.80
NOF,15344.80,15346.12
SIL,15346.12,15346.92
OLF,15346.92,15347.74
NOF,15347.74,15352.67
CHNSP,15352.67,15353.33
NOF,15353.33,15354.20
CHNSP,15354.20,15355.25
FAN,15355.25,15356.56
SIL,15356.56,15357.36
CHNSP,15357.36,15358.02
FAN,15358.02,15359.74
FAN,15359.74,15360.35
SIL,15360.35,15361.15
FAN,15361.15,15362.26
CHNSP,15362.26,15363.11
FAN,15363.11,15364.25
CHNSP,15364.25,15364.85
SIL,15364.85,15367.68
CHNSP,15367.68,15368.30
FAN,15368.30,15369.92
SIL,15369.92,15370.73
CHNSP,15370.73,15371.98
CHF,15371.98,15372.89
CHNSP,15372.89,15373.63
NOF,15373.63,15374.54
CHNSP,15374.54,15375.14
NOF,15375.14,15375.94
SIL,15375.94,15377.03
CHNSP,15377.03,15377.63
NOF,15377.63,15378.44
FAN,15378.44,15379.48
CHNSP,15379.48,15380.09
SIL,15380.09,15383.51
NOF,15383.51,15386.86
CHNNSP,15386.86,15388.56
NOF,15388.56,15391.81
MAF,15391.81,15393.17
NOF,15393.17,15395.75
SIL,15395.75,15396.65
NOF,15396.65,15397.71
SIL,15397.71,15398.53
NOF,15398.53,15401.78
SIL,15401.78,15402.84
NOF,15402.84,15404.33
SIL,15404.33,15405.25
NOF,15405.25,15406.09
SIL,15406.09,15408.24
NOF,15408.24,15409.53
SIL,15409.53,15410.82
NOF,15410.82,15414.16
CHNNSP,15414.16,15414.76
NOF,15414.76,15417.14
SIL,15417.14,15417.94
NOF,15417.94,15420.24
FAF,15420.24,15420.87
NOF,15420.87,15422.48
CXN,15422.48,15423.34
CHNSP,15423.34,15423.94
NOF,15423.94,15425.08
OLF,15425.08,15425.91
NOF,15425.91,15427.13
CXN,15427.13,15428.74
CXN,15428.74,15429.89
NOF,15429.89,15430.69
CXN,15430.69,15431.49
SIL,15431.49,15432.29
CHNSP,15432.29,15432.89
OLF,15432.89,15434.83
NOF,15434.83,15436.13
CHNSP,15436.13,15436.73
OLF,15436.73,15437.81
CHNSP,15437.81,15438.80
OLF,15438.80,15439.60
CHNSP,15439.60,15443.18
SIL,15443.18,15443.98
CHNSP,15443.98,15444.61
OLF,15444.61,15445.41
FAN,15445.41,15446.84
OLN,15446.84,15447.64
CHNSP,15447.64,15448.24
CXN,15448.24,15449.04
NOF,15449.04,15450.17
FAN,15450.17,15452.28
NOF,15452.28,15453.33
CHNSP,15453.33,15454.42
OLF,15454.42,15455.22
FAF,15455.22,15456.38
CHNSP,15456.38,15457.24
FAF,15457.24,15459.00
OLN,15459.00,15459.83
FAN,15459.83,15460.63
OLF,15460.63,15461.44
FAF,15461.44,15462.44
OLF,15462.44,15463.34
FAF,15463.34,15464.42
OLF,15464.42,15465.47
FAF,15465.47,15466.78
SIL,15466.78,15467.71
OLF,15467.71,15469.10
SIL,15469.10,15470.06
CXF,15470.06,15470.90
SIL,15470.90,15472.15
NOF,15472.15,15474.11
CXN,15474.11,15474.91
NOF,15474.91,15475.86
OLF,15475.86,15476.90
NOF,15476.90,15478.30
OLF,15478.30,15479.21
CHNSP,15479.21,15480.82
SIL,15480.82,15482.43
OLF,15482.43,15484.59
NOF,15484.59,15488.61
CXN,15488.61,15489.24
NOF,15489.24,15490.06
CHNSP,15490.06,15490.66
OLF,15490.66,15492.81
TVN,15492.81,15494.84
OLF,15494.84,15496.77
CHNSP,15496.77,15497.37
MAN,15497.37,15498.44
FAF,15498.44,15499.68
NOF,15499.68,15500.79
CHNSP,15500.79,15501.39
NOF,15501.39,15505.32
CHNSP,15505.32,15505.92
NOF,15505.92,15511.88
SIL,15511.88,15513.61
NOF,15513.61,15514.41
CHNSP,15514.41,15515.01
NOF,15515.01,15516.60
CHNSP,15516.60,15518.21
OLF,15518.21,15519.10
CHNSP,15519.10,15519.70
SIL,15519.70,15520.50
FAN,15520.50,15521.73
OLF,15521.73,15522.97
SIL,15522.97,15524.05
NOF,15524.05,15525.05
CHNSP,15525.05,15526.07
NOF,15526.07,15527.35
CHNSP,15527.35,15528.01
NOF,15528.01,15528.88
CHNSP,15528.88,15529.48
NON,15529.48,15532.40
NOF,15532.40,15534.00
CHNSP,15534.00,15534.60
OLN,15534.60,15535.75
NOF,15535.75,15537.48
CHNSP,15537.48,15538.65
NOF,15538.65,15539.47
FAN,15539.47,15541.98
SIL,15541.98,15543.03
FAN,15543.03,15544.30
NOF,15544.30,15548.24
CHNSP,15548.24,15549.03
NOF,15549.03,15551.17
SIL,15551.17,15554.34
CHNNSP,15554.34,15555.33
SIL,15555.33,15557.01
OLF,15557.01,15558.08
SIL,15558.08,15560.96
NOF,15560.96,15562.63
OLN,15562.63,15566.03
NOF,15566.03,15566.97
CHF,15566.97,15567.57
OLN,15567.57,15568.79
NOF,15568.79,15580.41
CHNSP,15580.41,15581.02
NOF,15581.02,15584.48
SIL,15584.48,15585.28
NOF,15585.28,15587.45
SIL,15587.45,15588.77
NOF,15588.77,15598.14
OLF,15598.14,15599.07
NOF,15599.07,15599.87
SIL,15599.87,15600.67
NOF,15600.67,15602.23
CHNSP,15602.23,15603.23
NOF,15603.23,15604.83
CHNNSP,15604.83,15605.43
NOF,15605.43,15606.54
SIL,15606.54,15607.49
NOF,15607.49,15618.05
OLF,15618.05,15619.04
NOF,15619.04,15621.37
CHNSP,15621.37,15622.37
NOF,15622.37,15625.04
CHNSP,15625.04,15625.64
NOF,15625.64,15629.36
SIL,15629.36,15631.36
NOF,15631.36,15635.96
CHNNSP,15635.96,15636.56
OLN,15636.56,15637.59
NON,15637.59,15639.25
OLN,15639.25,15640.07
NON,15640.07,15641.01
OLN,15641.01,15641.81
NOF,15641.81,15646.59
OLN,15646.59,15647.59
CHNSP,15647.59,15648.19
NOF,15648.19,15649.01
CHNSP,15649.01,15650.22
OLN,15650.22,15651.13
CHNSP,15651.13,15652.55
OLN,15652.55,15653.35
CHNSP,15653.35,15653.95
OLN,15653.95,15654.96
CXN,15654.96,15655.56
OLN,15655.56,15656.90
NOF,15656.90,15658.94
OLF,15658.94,15660.32
NOF,15660.32,15661.33
CXN,15661.33,15662.13
OLN,15662.13,15662.93
CHNNSP,15662.93,15663.53
SIL,15663.53,15664.33
CXN,15664.33,15665.13
SIL,15665.13,15665.98
CHNSP,15665.98,15666.58
SIL,15666.58,15667.99
NOF,15667.99,15671.06
SIL,15671.06,15672.26
OLF,15672.26,15673.06
NOF,15673.06,15673.87
OLF,15673.87,15675.14
CHNSP,15675.14,15675.74
NOF,15675.74,15676.54
OLF,15676.54,15678.12
NOF,15678.12,15679.28
OLF,15679.28,15680.09
SIL,15680.09,15681.34
NOF,15681.34,15683.65
SIL,15683.65,15684.58
OLF,15684.58,15685.39
SIL,15685.39,15692.34
NOF,15692.34,15693.14
SIL,15693.14,15694.02
NOF,15694.02,15694.93
SIL,15694.93,15696.10
NOF,15696.10,15697.90
SIL,15697.90,15699.06
NOF,15699.06,15702.24
SIL,15702.24,15703.70
NOF,15703.70,15705.65
SIL,15705.65,15706.45
NOF,15706.45,15713.20
OLN,15713.20,15714.11
NOF,15714.11,15715.34
OLN,15715.34,15716.15
NON,15716.15,15717.38
CHNSP,15717.38,15717.98
OLF,15717.98,15718.91
NOF,15718.91,15720.05
OLF,15720.05,15721.22
CHNSP,15721.22,15721.82
NOF,15721.82,15722.62
CHNSP,15722.62,15723.22
OLN,15723.22,15724.07
NOF,15724.07,15725.25
CHNSP,15725.25,15725.85
NOF,15725.85,15726.65
CHNSP,15726.65,15727.58
OLN,15727.58,15729.67
CHNSP,15729.67,15730.33
NOF,15730.33,15731.48
OLN,15731.48,15732.95
NOF,15732.95,15738.41
OLF,15738.41,15739.21
NOF,15739.21,15740.62
OLF,15740.62,15741.43
NOF,15741.43,15742.38
OLN,15742.38,15743.48
NOF,15743.48,15747.47
OLN,15747.47,15748.28
NOF,15748.28,15752.77
CHNNSP,15752.77,15753.40
NOF,15753.40,15754.35
CHNSP,15754.35,15754.95
FAN,15754.95,15755.95
OLN,15755.95,15756.83
NOF,15756.83,15757.89
CHNSP,15757.89,15758.54
NOF,15758.54,15762.92
FAN,15762.92,15764.71
CHNNSP,15764.71,15765.38
OLN,15765.38,15766.18
NOF,15766.18,15766.98
CHNSP,15766.98,15767.58
NOF,15767.58,15769.63
OLN,15769.63,15770.43
NOF,15770.43,15771.62
OLF,15771.62,15772.48
NOF,15772.48,15774.95
CHNSP,15774.95,15775.55
NOF,15775.55,15776.35
CHNNSP,15776.35,15777.29
OLN,15777.29,15778.28
FAF,15778.28,15779.35
NOF,15779.35,15780.94
OLN,15780.94,15781.95
NOF,15781.95,15785.21
OLN,15785.21,15786.03
NON,15786.03,15786.84
CHNNSP,15786.84,15787.44
NOF,15787.44,15794.33
OLN,15794.33,15795.13
NOF,15795.13,15796.00
OLN,15796.00,15796.80
NON,15796.80,15798.16
OLN,15798.16,15799.17
NON,15799.17,15801.34
OLN,15801.34,15802.43
NOF,15802.43,15805.70
TVF,15805.70,15806.50
OLF,15806.50,15807.66
CXF,15807.66,15808.61
OLF,15808.61,15809.84
NOF,15809.84,15813.79
OLN,15813.79,15815.72
NOF,15815.72,15816.58
OLF,15816.58,15817.63
NOF,15817.63,15818.43
SIL,15818.43,15819.63
OLN,15819.63,15820.43
NOF,15820.43,15821.95
OLF,15821.95,15825.01
CHNSP,15825.01,15825.81
SIL,15825.81,15827.08
OLN,15827.08,15828.18
NOF,15828.18,15829.09
OLF,15829.09,15829.90
NOF,15829.90,15831.44
OLN,15831.44,15832.24
NOF,15832.24,15833.07
OLF,15833.07,15833.88
NOF,15833.88,15836.64
OLF,15836.64,15837.81
TVF,15837.81,15838.81
SIL,15838.81,15839.61
OLF,15839.61,15840.89
CHNSP,15840.89,15842.11
OLF,15842.11,15842.91
SIL,15842.91,15844.28
NOF,15844.28,15845.08
OLF,15845.08,15845.88
NOF,15845.88,15849.01
OLF,15849.01,15849.86
NOF,15849.86,15850.79
SIL,15850.79,15851.61
NOF,15851.61,15853.40
CHNSP,15853.40,15854.00
NOF,15854.00,15854.99
CHNSP,15854.99,15855.67
CHF,15855.67,15856.93
CHNSP,15856.93,15857.55
NOF,15857.55,15859.28
CHNSP,15859.28,15860.29
OLF,15860.29,15861.44
NOF,15861.44,15865.94
SIL,15865.94,15868.87
NOF,15868.87,15871.34
OLF,15871.34,15874.46
OLN,15874.46,15875.69
NOF,15875.69,15877.34
OLN,15877.34,15878.19
NOF,15878.19,15879.02
OLN,15879.02,15880.94
NOF,15880.94,15882.86
CHNSP,15882.86,15883.60
NOF,15883.60,15884.50
CHNSP,15884.50,15885.57
NOF,15885.57,15887.74
SIL,15887.74,15888.63
CXF,15888.63,15889.43
SIL,15889.43,15892.23
CXF,15892.23,15893.04
SIL,15893.04,15894.38
NOF,15894.38,15895.64
SIL,15895.64,15896.88
CHNSP,15896.88,15897.78
CHF,15897.78,15898.62
FAN,15898.62,15900.61
SIL,15900.61,15902.54
CHNSP,15902.54,15903.30
FAN,15903.30,15904.30
NOF,15904.30,15905.48
SIL,15905.48,15906.31
NOF,15906.31,15910.05
CHNSP,15910.05,15910.85
SIL,15910.85,15911.66
NOF,15911.66,15913.33
FAN,15913.33,15915.60
SIL,15915.60,15917.33
CXN,15917.33,15918.81
CXN,15918.81,15919.41
OLF,15919.41,15921.09
FAN,15921.09,15922.12
CHNSP,15922.12,15922.72
NOF,15922.72,15923.61
TVF,15923.61,15924.41
CHNNSP,15924.41,15926.16
NOF,15926.16,15927.06
CHNNSP,15927.06,15927.66
NOF,15927.66,15928.52
SIL,15928.52,15929.47
NOF,15929.47,15930.32
SIL,15930.32,15934.81
NOF,15934.81,15936.01
SIL,15936.01,15937.56
NOF,15937.56,15939.30
CHNSP,15939.30,15940.13
SIL,15940.13,15941.20
FAN,15941.20,15942.20
CXN,15942.20,15942.86
OLF,15942.86,15943.97
CHNNSP,15943.97,15945.22
OLF,15945.22,15946.07
SIL,15946.07,15949.92
NOF,15949.92,15950.77
SIL,15950.77,15951.92
NOF,15951.92,15954.46
OLN,15954.46,15955.50
NOF,15955.50,15957.46
OLF,15957.46,15958.55
NOF,15958.55,15960.63
OLN,15960.63,15961.28
NOF,15961.28,15962.18
OLN,15962.18,15963.41
CHNSP,15963.41,15965.32
CXN,15965.32,15966.12
NOF,15966.12,15966.99
CHNNSP,15966.99,15969.73
NOF,15969.73,15970.66
CHNSP,15970.66,15971.26
NOF,15971.26,15974.59
SIL,15974.59,15975.40
NOF,15975.40,15976.20
SIL,15976.20,15977.37
NOF,15977.37,15978.41
SIL,15978.41,15979.22
NOF,15979.22,15980.13
SIL,15980.13,15981.41
NOF,15981.41,15983.00
SIL,15983.00,15983.83
NOF,15983.83,15987.50
SIL,15987.50,15988.49
NOF,15988.49,15991.47
SIL,15991.47,15992.36
NOF,15992.36,15993.16
SIL,15993.16,15994.48
NOF,15994.48,15995.28
CHNSP,15995.28,15995.90
SIL,15995.90,15998.14
NOF,15998.14,16031.00
OLF,16031.00,16031.93
NOF,16031.93,16033.04
CHNSP,16033.04,16033.64
NOF,16033.64,16035.25
CHNSP,16035.25,16036.40
OLN,16036.40,16040.98
NOF,16040.98,16043.30
OLN,16043.30,16045.34
OLF,16045.34,16047.27
CHNSP,16047.27,16047.87
TVF,16047.87,16048.87
OLN,16048.87,16049.70
NOF,16049.70,16051.98
OLF,16051.98,16053.14
NOF,16053.14,16054.88
OLF,16054.88,16055.81
NOF,16055.81,16056.61
OLF,16056.61,16057.67
NOF,16057.67,16058.47
OLF,16058.47,16061.45
NOF,16061.45,16062.59
OLN,16062.59,16063.64
NOF,16063.64,16064.83
OLF,16064.83,16065.74
NOF,16065.74,16066.93
OLF,16066.93,16068.05
NOF,16068.05,16068.93
OLF,16068.93,16069.80
CXF,16069.80,16070.60
OLF,16070.60,16071.47
NOF,16071.47,16075.03
CHNNSP,16075.03,16075.73
NOF,16075.73,16077.22
CHNSP,16077.22,16077.82
FAN,16077.82,16078.95
CHNSP,16078.95,16079.57
CHNSP,16079.57,16081.81
NOF,16081.81,16082.61
TVF,16082.61,16083.43
NOF,16083.43,16084.30
OLF,16084.30,16085.11
CHNSP,16085.11,16085.78
FAN,16085.78,16087.30
OLN,16087.30,16088.39
NOF,16088.39,16089.66
CHNSP,16089.66,16090.68
FAN,16090.68,16093.51
OLF,16093.51,16094.31
FAN,16094.31,16095.80
OLN,16095.80,16096.79
NOF,16096.79,16097.69
FAN,16097.69,16098.74
NOF,16098.74,16099.57
CHNSP,16099.57,16100.41
FAN,16100.41,16102.23
CHNSP,16102.23,16103.06
FAN,16103.06,16104.94
SIL,16104.94,16106.43
NOF,16106.43,16107.59
CHNSP,16107.59,16108.19
NOF,16108.19,16109.40
OLN,16109.40,16110.20
NOF,16110.20,16113.32
OLF,16113.32,16114.12
NOF,16114.12,16119.43
OLF,16119.43,16120.80
NOF,16120.80,16121.85
OLF,16121.85,16122.65
NOF,16122.65,16123.63
OLF,16123.63,16124.43
NOF,16124.43,16125.46
OLF,16125.46,16126.29
NOF,16126.29,16128.30
OLN,16128.30,16129.98
NOF,16129.98,16133.92
OLF,16133.92,16137.42
NOF,16137.42,16139.01
OLN,16139.01,16139.87
CHNNSP,16139.87,16140.49
CXF,16140.49,16141.40
OLN,16141.40,16142.22
CXN,16142.22,16143.60
OLN,16143.60,16144.52
CHNSP,16144.52,16145.24
OLF,16145.24,16146.27
CHNSP,16146.27,16146.87
OLN,16146.87,16148.16
FAN,16148.16,16149.46
TVN,16149.46,16150.47
CHNSP,16150.47,16151.58
NOF,16151.58,16152.40
CHNSP,16152.40,16153.95
NOF,16153.95,16155.01
CXN,16155.01,16156.08
CHNSP,16156.08,16156.68
FAN,16156.68,16157.48
SIL,16157.48,16158.42
NOF,16158.42,16159.69
OLF,16159.69,16160.49
CHNSP,16160.49,16161.09
OLF,16161.09,16162.89
NOF,16162.89,16163.87
TVF,16163.87,16164.92
CHNNSP,16164.92,16166.09
TVF,16166.09,16167.09
OLF,16167.09,16168.67
NOF,16168.67,16169.67
CXF,16169.67,16170.96
OLF,16170.96,16172.00
NOF,16172.00,16172.86
FAN,16172.86,16174.09
NOF,16174.09,16177.72
OLN,16177.72,16178.63
NOF,16178.63,16179.89
OLF,16179.89,16180.71
CHNSP,16180.71,16181.31
OLF,16181.31,16182.31
NOF,16182.31,16183.42
CHNSP,16183.42,16185.32
SIL,16185.32,16187.03
CHNSP,16187.03,16187.93
FAN,16187.93,16188.93
NOF,16188.93,16189.89
CHNSP,16189.89,16190.56
OLF,16190.56,16191.36
FAN,16191.36,16192.37
NOF,16192.37,16193.60
OLN,16193.60,16195.34
FAN,16195.34,16196.60
NOF,16196.60,16197.40
SIL,16197.40,16198.30
FAN,16198.30,16199.45
SIL,16199.45,16201.11
CXF,16201.11,16201.93
CHNSP,16201.93,16202.53
OLF,16202.53,16203.36
CXF,16203.36,16204.30
FAN,16204.30,16205.35
CXF,16205.35,16206.31
OLN,16206.31,16207.21
FAN,16207.21,16208.23
OLF,16208.23,16209.84
TVF,16209.84,16210.88
CXN,16210.88,16211.98
TVF,16211.98,16213.35
CHNSP,16213.35,16213.97
OLN,16213.97,16214.90
CHNSP,16214.90,16215.66
FAN,16215.66,16216.76
OLF,16216.76,16218.08
CHNSP,16218.08,16218.68
OLF,16218.68,16219.48
CHNSP,16219.48,16220.08
TVF,16220.08,16220.88
CHNSP,16220.88,16221.48
OLF,16221.48,16222.28
FAF,16222.28,16223.34
TVF,16223.34,16224.17
CHNNSP,16224.17,16224.77
OLF,16224.77,16226.25
CXN,16226.25,16227.08
NOF,16227.08,16227.89
OLN,16227.89,16228.96
NOF,16228.96,16230.10
OLF,16230.10,16231.06
NOF,16231.06,16231.86
OLF,16231.86,16232.67
NOF,16232.67,16235.14
OLN,16235.14,16236.23
OLF,16236.23,16237.03
OLN,16237.03,16237.83
NOF,16237.83,16238.69
CHNNSP,16238.69,16239.34
NOF,16239.34,16240.30
OLN,16240.30,16242.66
NON,16242.66,16243.46
OLF,16243.46,16244.28
NOF,16244.28,16245.31
OLF,16245.31,16246.55
CHNNSP,16246.55,16247.84
OLF,16247.84,16249.59
NOF,16249.59,16250.40
OLF,16250.40,16254.11
NOF,16254.11,16255.59
CXF,16255.59,16256.39
OLF,16256.39,16258.37
TVF,16258.37,16260.01
OLF,16260.01,16263.53
NOF,16263.53,16265.11
CHNSP,16265.11,16265.71
OLF,16265.71,16266.51
CHNSP,16266.51,16267.11
NOF,16267.11,16267.91
CHNNSP,16267.91,16268.78
NOF,16268.78,16271.28
OLN,16271.28,16273.01
FAF,16273.01,16274.03
SIL,16274.03,16275.11
NOF,16275.11,16282.79
OLF,16282.79,16283.60
CHNSP,16283.60,16284.35
OLN,16284.35,16285.15
NOF,16285.15,16291.51
CHNSP,16291.51,16292.11
CHF,16292.11,16292.94
CXN,16292.94,16293.55
OLN,16293.55,16294.35
NON,16294.35,16295.49
OLN,16295.49,16296.38
NOF,16296.38,16302.26
CHNNSP,16302.26,16302.86
NOF,16302.86,16305.39
SIL,16305.39,16306.75
NOF,16306.75,16311.03
SIL,16311.03,16314.39
NOF,16314.39,16315.19
CHNSP,16315.19,16315.79
NOF,16315.79,16316.59
CHNSP,16316.59,16317.23
NOF,16317.23,16324.74
CHNSP,16324.74,16325.34
NOF,16325.34,16326.31
CHNSP,16326.31,16326.91
NOF,16326.91,16327.75
CHNSP,16327.75,16328.40
NOF,16328.40,16329.43
CHNSP,16329.43,16330.03
NOF,16330.03,16339.65
OLN,16339.65,16340.50
NOF,16340.50,16342.90
OLN,16342.90,16343.98
NON,16343.98,16345.24
FAF,16345.24,16346.32
OLN,16346.32,16347.44
CHNSP,16347.44,16348.72
NOF,16348.72,16349.88
CHNSP,16349.88,16350.48
OLN,16350.48,16351.36
CHNSP,16351.36,16351.98
OLF,16351.98,16352.80
CHNSP,16352.80,16353.40
NON,16353.40,16354.36
CXN,16354.36,16355.56
SIL,16355.56,16357.26
FAN,16357.26,16358.95
NOF,16358.95,16359.75
CXN,16359.75,16360.42
NOF,16360.42,16362.10
FAN,16362.10,16363.21
CHNNSP,16363.21,16364.55
FAN,16364.55,16366.37
NOF,16366.37,16367.35
CHNSP,16367.35,16367.95
SIL,16367.95,16368.75
FAN,16368.75,16369.78
FAF,16369.78,16370.58
CHNSP,16370.58,16371.20
FAN,16371.20,16372.68
SIL,16372.68,16374.35
NOF,16374.35,16377.05
SIL,16377.05,16378.13
OLF,16378.13,16381.21
CHNNSP,16381.21,16382.27
OLF,16382.27,16383.43
SIL,16383.43,16384.23
NOF,16384.23,16389.00
CHNSP,16389.00,16390.92
OLN,16390.92,16393.66
NOF,16393.66,16394.53
FAN,16394.53,16395.60
SIL,16395.60,16396.40
TVN,16396.40,16397.44
OLN,16397.44,16398.44
SIL,16398.44,16399.34
TVN,16399.34,16400.71
CHNSP,16400.71,16401.31
CXN,16401.31,16402.18
OLN,16402.18,16403.00
CHNSP,16403.00,16404.30
TVF,16404.30,16405.45
OLN,16405.45,16407.98
CXN,16407.98,16408.78
OLN,16408.78,16409.58
NOF,16409.58,16411.03
OLN,16411.03,16411.83
CHNSP,16411.83,16413.43
FAN,16413.43,16414.46
SIL,16414.46,16415.26
CXN,16415.26,16416.06
NOF,16416.06,16416.88
CHNSP,16416.88,16417.54
FAF,16417.54,16418.59
SIL,16418.59,16420.19
CHNSP,16420.19,16420.79
SIL,16420.79,16421.59
CXN,16421.59,16422.19
FAF,16422.19,16422.99
CXN,16422.99,16423.89
NOF,16423.89,16425.57
SIL,16425.57,16427.56
NOF,16427.56,16428.86
CHNSP,16428.86,16429.63
NOF,16429.63,16431.37
CHNSP,16431.37,16432.22
SIL,16432.22,16433.02
CHNSP,16433.02,16433.75
SIL,16433.75,16434.55
CHNSP,16434.55,16435.43
NOF,16435.43,16437.41
FAN,16437.41,16438.01
NOF,16438.01,16439.17
CHNSP,16439.17,16439.78
SIL,16439.78,16440.74
FAN,16440.74,16441.74
NOF,16441.74,16442.81
CHNSP,16442.81,16443.43
SIL,16443.43,16445.22
OLF,16445.22,16446.05
FAF,16446.05,16447.25
OLF,16447.25,16449.63
CHNNSP,16449.63,16450.23
NOF,16450.23,16451.70
OLF,16451.70,16452.50
CXF,16452.50,16453.31
NOF,16453.31,16455.26
OLN,16455.26,16456.54
NOF,16456.54,16459.66
SIL,16459.66,16460.46
OLF,16460.46,16461.71
CHNSP,16461.71,16462.31
NON,16462.31,16464.86
OLN,16464.86,16466.77
NOF,16466.77,16468.10
CHNSP,16468.10,16468.78
NOF,16468.78,16469.61
SIL,16469.61,16470.42
NOF,16470.42,16471.40
CHNSP,16471.40,16472.06
CHNSP,16472.06,16473.30
NOF,16473.30,16474.24
CHF,16474.24,16474.84
NON,16474.84,16480.31
CXN,16480.31,16481.19
NOF,16481.19,16485.50
CHNSP,16485.50,16486.10
NON,16486.10,16488.33
CXN,16488.33,16489.13
OLN,16489.13,16490.89
CHNSP,16490.89,16491.53
OLF,16491.53,16492.37
FAN,16492.37,16493.49
CHNSP,16493.49,16494.15
FAN,16494.15,16495.50
SIL,16495.50,16496.79
NOF,16496.79,16497.95
CHNSP,16497.95,16498.55
NOF,16498.55,16499.55
CXN,16499.55,16500.15
OLN,16500.15,16501.16
CHNSP,16501.16,16501.76
OLN,16501.76,16502.56
SIL,16502.56,16503.40
NOF,16503.40,16506.06
CHNSP,16506.06,16506.70
FAN,16506.70,16507.79
CHNSP,16507.79,16508.39
OLF,16508.39,16509.21
NOF,16509.21,16510.53
OLN,16510.53,16513.80
CHNSP,16513.80,16514.58
OLF,16514.58,16515.53
CHNSP,16515.53,16516.15
NOF,16516.15,16517.09
OLN,16517.09,16517.89
NOF,16517.89,16518.69
CHNSP,16518.69,16519.29
NOF,16519.29,16521.81
SIL,16521.81,16522.65
NOF,16522.65,16523.86
CXN,16523.86,16524.96
OLN,16524.96,16526.62
NOF,16526.62,16527.46
OLN,16527.46,16528.99
CXN,16528.99,16529.94
OLF,16529.94,16530.76
CXN,16530.76,16531.87
OLN,16531.87,16532.67
FAN,16532.67,16534.05
NOF,16534.05,16535.06
CHNSP,16535.06,16535.66
OLN,16535.66,16536.86
NOF,16536.86,16537.70
CHNSP,16537.70,16538.30
NOF,16538.30,16539.10
OLN,16539.10,16542.65
CHNSP,16542.65,16543.26
OLN,16543.26,16546.64
NOF,16546.64,16547.81
CHF,16547.81,16548.41
NOF,16548.41,16549.88
OLN,16549.88,16551.72
NOF,16551.72,16553.14
OLF,16553.14,16556.24
NOF,16556.24,16557.69
OLN,16557.69,16558.50
NOF,16558.50,16560.05
CHNSP,16560.05,16560.71
FAN,16560.71,16562.55
OLN,16562.55,16563.79
NOF,16563.79,16565.09
CHNSP,16565.09,16565.77
SIL,16565.77,16566.57
NOF,16566.57,16568.50
MAN,16568.50,16569.59
FAN,16569.59,16571.87
MAN,16571.87,16573.86
FAF,16573.86,16574.86
NOF,16574.86,16577.62
FAN,16577.62,16579.45
NOF,16579.45,16582.32
SIL,16582.32,16583.37
NOF,16583.37,16584.23
SIL,16584.23,16585.03
MAF,16585.03,16586.16
NOF,16586.16,16589.76
SIL,16589.76,16590.56
NOF,16590.56,16591.94
