startSeconds,endSeconds,isTargetChildOnly
31278.92,31279.76,False
31280.76,31281.94,False
31297.52,31298.12,True
31299.12,31299.72,True
31304.11,31305.61,False
31309.0,31309.65,True
31313.09,31313.69,True
31323.78,31324.77,True
31328.23,31328.93,False
31336.14,31337.1,True
31357.78,31358.44,True
31360.44,31361.04,False
31374.07,31375.62,True
31376.8,31377.46,False
31379.21,31379.81,False
31389.3,31390.08,False
31398.19,31399.51,True
31400.31,31400.91,True
31415.56,31416.62,True
31418.17,31419.07,False
31425.02,31426.04,True
31427.24,31427.88,False
31433.4,31434.0,False
31447.49,31448.14,True
31451.74,31452.65,True
31456.55,31457.21,True
31463.16,31463.98,True
31465.85,31466.66,True
31471.25,31471.85,False
31487.12,31487.72,True
31488.72,31489.32,True
31503.03,31503.63,True
31505.67,31506.27,False
31513.13,31513.77,True
31516.44,31517.56,True
31519.37,31520.12,True
31523.84,31524.51,True
31527.39,31527.99,True
31529.01,31529.75,True
31539.81,31540.53,True
31545.98,31546.58,False
31547.58,31548.18,False
31549.18,31549.87,True
31551.69,31552.29,True
31557.14,31557.74,True
31562.53,31563.16,True
31571.17,31571.78,True
31572.58,31573.18,True
31574.08,31576.44,True
31578.55,31580.36,False
31581.16,31581.83,True
31582.79,31583.4,True
31588.23,31589.11,True
31590.24,31591.03,False
31592.35,31593.11,False
31595.56,31597.04,False
31598.69,31599.55,False
31600.37,31601.03,False
31603.19,31604.42,True
31606.23,31608.61,True
31611.58,31612.51,True
31613.51,31615.6,True
31638.01,31639.7,True
31643.42,31644.03,True
31646.4,31647.04,True
31649.9,31650.51,False
31651.5,31652.24,True
31656.08,31656.94,True
31660.12,31662.31,False
31664.17,31665.06,True
31665.94,31669.51,True
31671.22,31672.1,True
31673.15,31675.94,True
31677.33,31682.04,True
31682.95,31683.57,True
31686.78,31687.84,True
31694.11,31696.2,True
31697.03,31699.67,True
31700.93,31701.61,True
31709.93,31710.72,False
31711.72,31712.36,True
31713.26,31713.86,True
31722.12,31723.15,True
31734.77,31735.37,True
31737.71,31738.31,True
31751.97,31752.58,True
31769.29,31770.17,True
31776.86,31779.11,True
31780.0,31780.62,True
31788.33,31789.08,True
31790.89,31791.71,False
31792.69,31793.35,True
31794.92,31795.52,False
31798.68,31800.08,True
31816.24,31817.1,True
31834.51,31835.33,True
31843.4,31844.16,True
31844.96,31845.9,True
31846.7,31849.4,True
31849.4,31851.24,False
31852.69,31855.52,True
31856.32,31857.23,True
31867.72,31868.89,True
31869.69,31870.95,True
31870.95,31872.4,False
31872.4,31873.34,True
31876.33,31877.17,True
31877.97,31878.97,True
31878.97,31879.57,True
31879.57,31880.57,True
31880.57,31881.17,True
31882.35,31884.31,True
31888.34,31888.97,True
31890.64,31891.24,True
31900.49,31901.54,True
31905.24,31905.84,True
31908.9,31909.87,True
31926.4,31927.38,True
31932.41,31933.11,True
31953.4,31954.4,False
31956.09,31957.71,True
31963.91,31964.51,True
31978.7,31979.58,True
32001.42,32002.97,True
32018.67,32019.27,True
32023.84,32024.44,True
32045.89,32046.49,True
32064.24,32064.84,True
32079.31,32080.08,True
32136.27,32136.96,True
32139.0,32140.1,True
32145.2,32145.81,True
32146.92,32147.52,False
32149.26,32150.21,False
32151.01,32151.67,False
32160.95,32161.55,True
32165.21,32165.84,True
32172.4,32173.03,True
32191.84,32192.44,False
32198.99,32199.59,True
32202.09,32203.44,False
32204.48,32205.08,True
32225.49,32226.17,True
32232.26,32233.07,False
32234.87,32235.47,True
32244.07,32244.67,True
32245.84,32246.45,True
32250.3,32250.9,True
32257.54,32258.65,False
32292.56,32293.39,False
32296.54,32297.14,True
32300.2,32301.63,False
32303.82,32304.55,True
32304.55,32305.35,False
32309.83,32310.63,True
32326.53,32327.21,True
32328.14,32328.85,True
32332.04,32332.64,True
32334.48,32335.08,True
32340.16,32344.21,True
32348.12,32349.05,True
32352.51,32353.23,True
32358.81,32359.41,True
32370.09,32371.86,False
32377.78,32378.56,True
32390.77,32391.38,True
32406.12,32406.72,True
32409.28,32409.88,True
32410.79,32411.44,False
32412.24,32412.84,True
32413.84,32417.16,True
32417.96,32418.63,False
32419.5,32421.26,False
32423.28,32424.38,True
32426.61,32428.13,False
32432.66,32435.44,True
32436.47,32437.46,False
32440.81,32441.41,True
32443.9,32444.5,True
32452.31,32452.91,False
32458.48,32459.08,True
32459.08,32460.1,False
32464.34,32464.99,True
32466.0,32466.67,True
32467.47,32468.07,True
32469.07,32469.98,True
32473.06,32474.03,False
32485.09,32485.69,True
32487.0,32487.6,True
32510.94,32513.17,True
32514.97,32515.74,True
32517.36,32518.13,True
32519.27,32519.87,True
32534.18,32535.09,True
32535.91,32537.96,True
32540.57,32541.55,True
32542.66,32543.69,True
32550.78,32551.85,True
32555.17,32555.77,True
32558.37,32562.96,True
32563.76,32564.76,True
32567.17,32568.08,True
32575.62,32576.39,True
32577.19,32578.99,True
32583.9,32584.53,True
32585.53,32587.37,True
32599.17,32599.77,True
32607.24,32608.04,True
32629.19,32629.8,True
32638.12,32638.77,True
32668.14,32668.74,True
32671.8,32672.4,True
32673.25,32674.39,True
32675.25,32675.85,True
32681.43,32683.77,True
32685.37,32687.85,False
32689.06,32689.79,True
32690.8,32692.6,True
32693.56,32694.39,True
32697.93,32698.72,True
32701.74,32702.34,True
32704.14,32705.35,True
32706.22,32707.93,True
32707.93,32710.85,True
32711.65,32712.25,True
32713.12,32716.38,True
32723.85,32724.81,True
32730.33,32731.1,True
32732.03,32732.63,True
32733.63,32734.43,True
32735.43,32736.09,True
32746.12,32746.72,False
32751.27,32752.0,True
32753.02,32753.86,True
32754.86,32755.66,True
32762.13,32763.82,True
32767.76,32768.57,True
32782.79,32783.56,True
32784.56,32785.16,True
32793.86,32794.87,False
32802.55,32803.29,True
32806.15,32808.23,True
32809.23,32810.01,False
32819.28,32819.92,True
32820.92,32821.52,False
32822.52,32823.12,True
32827.51,32828.11,True
32829.19,32829.8,True
32837.36,32837.97,True
32839.77,32840.41,True
32847.76,32848.41,True
32849.54,32850.26,True
32853.57,32854.71,True
32855.71,32856.31,True
32858.91,32859.78,True
32873.88,32875.46,True
32877.26,32878.12,True
32879.99,32880.69,True
32888.5,32889.66,True
32892.38,32892.98,True
32899.15,32900.12,True
32902.42,32903.16,True
32906.56,32907.16,True
32913.15,32913.75,True
32918.7,32919.49,True
32925.88,32926.52,True
32931.27,32931.87,True
32938.41,32939.08,True
32942.97,32943.57,False
32947.65,32948.25,True
32954.58,32955.34,False
32957.79,32958.45,True
32965.79,32966.45,True
32968.9,32969.7,True
32972.15,32972.93,True
32985.27,32985.87,True
33017.49,33018.15,False
33019.16,33019.8,True
33023.21,33024.28,True
33055.48,33056.08,True
33057.88,33059.0,False
33062.26,33063.02,True
33063.82,33065.0,True
33066.13,33066.84,False
33068.36,33069.02,False
33069.99,33070.78,False
33071.66,33075.22,False
33076.4,33077.17,True
33077.98,33079.75,True
33086.71,33087.31,True
33090.51,33091.11,True
33091.91,33092.51,True
33103.76,33104.97,True
33107.26,33107.86,True
33108.66,33109.53,True
33127.78,33128.41,True
33136.07,33136.71,True
33140.98,33141.58,True
33142.38,33142.98,True
33146.56,33147.16,True
33147.96,33148.56,True
33166.48,33167.46,True
33175.8,33176.86,True
33178.19,33178.84,False
33184.26,33184.86,True
33191.93,33192.61,False
33193.5,33194.1,False
33205.8,33206.68,False
33207.54,33208.16,True
33209.28,33210.0,True
33213.45,33214.05,False
33214.85,33215.45,False
33243.57,33244.24,False
33245.04,33245.83,True
33250.03,33250.69,True
33252.42,33253.09,True
33256.15,33256.81,False
33257.85,33258.77,False
33270.86,33271.46,False
33283.59,33284.19,False
33307.09,33307.84,False
33332.03,33332.63,False
33337.46,33338.06,False
33343.04,33343.65,False
33363.11,33363.85,False
33380.15,33381.32,False
33420.17,33421.14,False
33422.45,33423.05,False
33430.26,33430.86,False
33432.77,33433.59,False
33434.47,33435.08,False
33472.43,33473.03,False
33474.02,33474.81,False
33511.51,33512.12,False
33514.05,33514.65,False
33515.52,33516.33,False
33518.77,33519.38,False
33521.97,33522.95,True
33523.75,33524.49,True
33525.6,33526.2,False
33527.0,33527.6,False
33552.87,33553.87,True
33563.76,33564.53,False
33566.25,33566.85,True
33568.02,33568.62,True
33570.97,33571.96,True
33603.11,33603.83,False
33607.3,33608.03,False
33609.03,33610.31,False
33619.44,33620.04,True
33625.72,33626.32,True
33628.57,33629.51,True
33630.42,33631.02,True
33633.81,33634.98,True
33637.59,33638.83,True
33639.76,33640.41,True
33641.98,33642.6,True
33643.74,33644.78,False
33653.37,33654.01,True
33661.32,33661.93,False
33666.03,33666.63,True
33721.05,33721.65,True
33722.45,33723.05,True
33738.51,33739.26,True
33754.3,33754.9,True
33759.71,33760.31,False
33766.11,33766.71,True
33768.54,33769.47,True
33787.65,33788.25,False
33792.57,33793.17,False
33806.59,33807.69,False
33809.32,33809.92,False
33827.82,33828.82,True
33830.73,33831.8,False
33859.08,33859.68,False
33872.67,33873.27,False
33878.37,33879.64,True
33882.07,33882.68,False
33897.92,33898.53,False
33899.33,33899.93,False
33902.61,33903.42,False
33906.83,33907.48,True
33925.8,33926.42,False
33969.32,33970.11,False
33972.24,33973.17,False
33975.04,33975.64,False
33989.28,33989.88,False
33991.08,33991.68,True
33996.88,33997.48,False
34006.49,34007.72,False
34042.8,34044.19,False
34048.29,34049.03,False
34050.31,34050.91,False
34073.26,34073.86,True
34079.37,34080.32,True
34083.63,34084.23,True
34085.2,34086.15,True
34088.62,34089.24,True
34092.89,34093.49,True
34119.79,34120.39,True
34137.26,34137.87,False
34147.73,34148.48,False
34152.65,34153.47,False
34155.09,34155.71,False
34157.95,34158.93,False
34160.89,34163.12,False
34166.92,34167.52,False
34169.36,34169.96,False
34171.8,34172.4,False
34173.21,34173.81,False
34175.44,34176.04,False
34177.23,34177.83,False
34180.06,34180.66,False
34185.69,34186.29,False
34199.92,34200.52,False
34203.42,34204.11,False
34207.68,34208.8,False
34210.42,34211.22,False
34217.77,34218.37,False
34224.67,34226.03,False
34228.0,34229.95,False
34233.1,34233.96,True
34241.84,34242.44,False
34244.28,34244.89,True
34245.89,34246.59,True
34252.47,34253.33,False
34264.64,34265.28,False
34281.38,34283.06,False
34293.13,34293.74,False
34295.18,34295.78,True
34307.64,34308.24,False
34312.23,34312.83,False
34322.06,34322.67,True
34323.47,34324.07,True
34324.87,34325.9,True
34328.59,34329.19,False
34354.65,34355.73,False
34365.51,34367.16,False
34381.89,34382.49,False
34386.71,34387.38,False
34387.38,34388.42,False
34392.69,34393.29,False
34394.46,34395.06,False
34407.71,34408.31,False
34463.26,34463.9,False
34481.42,34482.02,False
34507.11,34507.71,False
34518.16,34518.77,False
34527.97,34529.18,False
34531.2,34533.08,False
34533.08,34534.45,False
34534.45,34535.08,False
34542.83,34543.43,False
34545.43,34546.05,False
34547.41,34548.16,True
34551.21,34551.87,True
34553.77,34554.37,True
34561.92,34562.53,True
34596.58,34597.18,True
34645.72,34646.32,True
34650.72,34651.53,True
34669.61,34670.35,False
34671.24,34671.84,True
34712.98,34713.58,False
34765.8,34766.4,True
34767.97,34768.57,True
34827.64,34828.27,True
34833.22,34833.82,True
34834.62,34835.31,True
34839.45,34840.05,True
34841.91,34842.51,True
34849.84,34850.44,True
34853.15,34854.19,True
34858.62,34859.27,True
34862.56,34863.16,True
34866.79,34867.39,True
34880.99,34881.69,True
34885.47,34886.12,True
34910.71,34911.32,False
34918.19,34918.79,False
34929.79,34930.39,True
34937.61,34938.21,False
34939.01,34940.2,False
34941.17,34942.52,False
34944.22,34944.89,True
34946.08,34946.7,False
34949.31,34950.32,True
34952.07,34953.11,False
34960.28,34960.88,True
34961.94,34962.58,True
34969.4,34970.31,True
34971.34,34973.57,True
34974.99,34975.77,True
34980.83,34981.79,True
34987.55,34988.74,True
34990.94,34991.54,True
34997.89,34998.9,True
35000.1,35000.71,True
35015.98,35016.59,False
35020.53,35021.15,True
35025.5,35026.1,True
35027.81,35028.42,False
35033.84,35034.72,False
35049.71,35051.99,True
35052.81,35054.32,True
35055.13,35056.5,True
35059.76,35060.36,False
35061.16,35061.76,False
35063.18,35063.78,True
35064.77,35065.37,True
35066.17,35066.77,True
35075.4,35076.46,True
35078.19,35079.13,True
35080.12,35080.77,True
35102.36,35102.96,True
35103.76,35104.39,True
35106.1,35107.39,True
35112.13,35112.73,True
35114.37,35114.97,True
35115.77,35116.38,True
35119.81,35120.66,True
35121.88,35122.54,True
35138.37,35138.97,True
35145.08,35145.77,True
35159.95,35160.55,True
35163.08,35163.68,True
35170.08,35170.9,True
35171.91,35172.61,True
35174.43,35175.03,True
35175.93,35176.53,True
35190.37,35190.97,True
35194.45,35195.05,True
35197.19,35197.93,False
35198.76,35199.6,True
35200.42,35201.02,False
35201.83,35202.46,False
35204.12,35205.35,True
35206.15,35206.79,True
35242.23,35242.83,False
35243.63,35244.23,True
35245.03,35245.63,True
35246.44,35247.06,False
35247.86,35248.51,True
35272.45,35273.05,True
35278.54,35279.33,True
35303.07,35303.67,True
35305.47,35306.07,False
35308.72,35309.41,False
35321.01,35321.86,True
35325.14,35325.74,True
35328.62,35329.22,False
35331.44,35332.04,False
35335.17,35335.77,True
35336.62,35337.22,True
35338.13,35338.73,False
35344.6,35345.8,True
35346.69,35348.46,True
35350.27,35350.96,True
35352.24,35354.28,True
35358.98,35360.04,True
35360.99,35361.82,True
35361.82,35362.84,True
35362.84,35363.67,True
35365.3,35366.89,True
35371.49,35372.23,True
35373.09,35374.65,True
35376.42,35377.03,True
35377.96,35379.27,True
35382.64,35383.24,True
35384.04,35384.64,False
35391.04,35391.64,False
35394.31,35394.93,False
35400.45,35401.61,True
35403.71,35405.39,False
35406.19,35409.44,True
35410.73,35411.39,True
35412.91,35414.16,False
35415.14,35415.74,True
35430.13,35430.73,True
35431.53,35432.13,True
35473.9,35474.87,True
35479.52,35480.52,False
35489.09,35490.57,True
35498.54,35499.14,False
35502.09,35503.67,False
35505.57,35506.17,False
35508.97,35509.81,False
35519.22,35520.02,False
35521.56,35522.18,False
35529.19,35530.0,False
35537.88,35538.53,False
35550.54,35551.63,False
35555.16,35556.19,False
35557.27,35558.51,True
35559.31,35560.06,True
35571.91,35572.55,True
35592.77,35593.37,True
35594.41,35595.82,True
35601.51,35602.11,True
35615.82,35616.43,True
35617.51,35619.06,False
35620.58,35621.23,False
35622.03,35622.68,True
35623.59,35624.19,False
35626.72,35627.69,False
35630.23,35630.83,False
35633.9,35634.5,False
35635.3,35636.06,False
35647.98,35649.1,True
35661.5,35662.1,False
35670.61,35671.21,False
35675.62,35676.35,True
35677.35,35677.95,True
35723.29,35723.89,False
35729.42,35730.05,False
35732.92,35733.57,True
35734.37,35735.03,True
35735.84,35736.45,True
35739.38,35740.48,True
35762.13,35762.73,True
35765.11,35765.76,False
35766.56,35767.16,True
35771.54,35772.34,True
35777.91,35778.51,True
35779.77,35780.41,True
35784.53,35785.53,True
35807.69,35808.8,True
35809.61,35810.27,True
35811.21,35813.62,True
35818.43,35819.03,True
35843.29,35843.89,True
35862.09,35862.69,False
35876.54,35877.16,True
35880.62,35881.34,True
35882.17,35882.84,True
35883.64,35884.88,True
35890.17,35891.05,True
35892.85,35893.64,True
35894.89,35895.7,True
35896.98,35897.58,True
35898.76,35899.42,True
35916.13,35916.73,True
35924.96,35925.56,True
35946.76,35947.41,True
35948.87,35949.47,True
35966.08,35966.72,True
35977.11,35977.83,True
36007.01,36007.61,True
36012.39,36013.03,True
36016.8,36017.41,True
36018.21,36020.97,True
36031.95,36032.56,True
36087.95,36088.57,True
36089.78,36090.38,True
36091.37,36091.97,True
36128.35,36129.54,True
36130.37,36130.97,True
36131.77,36132.95,True
36134.37,36134.97,True
36136.1,36136.84,True
36138.17,36138.79,True
36139.65,36140.78,True
36146.81,36147.41,True
36158.99,36160.48,True
36164.23,36164.94,True
36214.0,36214.92,True
36218.61,36219.21,True
36253.87,36254.87,True
36256.25,36257.43,True
36267.0,36267.6,True
36270.05,36270.65,True
36271.93,36272.73,False
36272.73,36275.34,True
36276.16,36276.76,True
36278.66,36279.54,True
36283.9,36284.5,True
36292.62,36293.84,True
36298.74,36299.35,True
36302.75,36303.35,True
36304.42,36305.02,True
36310.03,36310.63,True
36329.46,36330.06,True
36340.37,36342.81,False
36345.66,36346.26,True
36347.18,36347.79,True
36348.99,36349.59,True
36350.39,36351.39,True
36352.19,36352.93,True
36355.02,36355.62,False
36356.42,36357.03,True
36362.37,36362.98,True
36377.18,36377.79,True
36378.8,36379.83,True
36381.01,36381.69,False
36384.81,36385.53,True
36386.33,36386.93,True
36391.22,36392.55,True
36394.39,36395.1,True
36396.63,36397.82,True
36404.75,36405.35,True
36406.15,36406.75,True
36410.96,36411.7,True
36412.85,36413.45,True
36415.59,36416.19,True
36420.23,36420.83,True
36421.63,36422.23,True
36426.3,36427.34,True
36436.43,36437.03,True
36440.02,36440.63,True
36465.86,36466.52,True
36481.83,36482.66,True
36490.46,36491.06,True
36513.78,36514.38,False
36525.03,36525.8,True
36527.66,36528.27,False
36536.46,36537.11,True
36541.15,36541.75,True
36542.55,36543.74,True
36549.62,36550.22,True
36554.1,36554.7,False
36575.38,36576.0,True
36580.2,36580.85,True
36581.67,36582.27,True
36583.64,36584.25,False
36588.4,36589.24,True
36591.11,36592.21,False
36600.39,36601.56,True
36603.64,36604.24,True
36605.04,36606.67,True
36607.47,36614.95,True
36614.95,36616.03,False
36616.03,36617.81,True
36621.08,36621.85,True
36622.88,36625.67,True
36627.1,36629.16,True
36641.82,36642.55,True
36660.04,36662.09,True
36662.89,36665.36,True
36666.17,36670.0,True
36671.93,36673.45,True
36676.38,36677.3,True
36682.71,36683.79,True
36684.65,36685.63,True
36727.27,36727.87,True
36728.8,36729.4,True
36730.2,36730.81,True
36740.18,36740.79,True
36751.4,36752.04,False
36753.02,36754.08,False
36756.22,36757.2,False
36758.0,36758.96,True
36774.11,36774.71,True
36775.51,36776.65,True
36777.46,36778.38,True
36779.26,36781.51,True
36782.31,36782.93,True
36804.25,36806.01,True
36809.19,36810.44,True
36818.77,36819.37,True
36821.14,36821.74,False
36825.58,36827.28,True
36828.08,36828.7,True
36835.03,36836.03,False
36836.03,36836.63,False
36849.15,36850.09,False
36851.69,36852.49,False
36855.99,36856.6,False
36857.76,36858.58,False
36859.86,36861.08,False
36871.74,36872.61,False
36873.41,36874.38,False
36892.22,36892.82,False
36904.88,36905.48,False
36910.01,36910.75,False
36912.03,36913.98,False
36918.48,36919.28,False
36920.68,36921.37,True
36922.36,36923.03,True
36930.32,36930.95,True
36932.29,36933.87,False
36933.87,36934.49,True
36937.01,36938.59,True
36940.21,36941.38,True
36945.37,36945.98,True
36946.78,36947.7,True
36953.37,36954.55,False
36957.69,36958.74,True
36961.5,36962.1,True
36962.92,36963.52,True
36965.11,36966.04,True
36967.75,36968.86,False
36970.46,36971.22,True
36972.7,36973.3,False
36980.77,36981.38,True
36986.23,36986.87,False
36995.12,36995.83,False
37000.62,37001.84,False
37001.84,37002.67,False
37002.67,37003.95,False
37007.35,37008.38,False
37011.38,37011.98,False
37013.12,37013.72,True
37018.14,37018.75,False
37019.61,37020.31,False
37020.31,37021.31,False
37021.31,37021.91,False
37023.22,37023.82,True
37025.24,37025.85,True
37033.86,37034.46,True
37035.61,37036.21,True
37038.91,37039.52,True
37042.22,37042.82,True
37045.85,37046.84,True
37047.85,37049.24,False
37061.48,37062.48,False
37075.23,37076.02,True
37093.06,37094.21,False
37099.84,37100.49,True
37102.83,37103.43,True
37111.98,37112.66,False
37120.7,37121.3,False
37122.3,37122.9,False
37125.07,37126.68,False
37133.76,37134.55,True
37140.66,37141.26,True
37143.48,37144.13,False
37147.36,37147.96,False
37155.36,37156.37,True
37160.62,37161.22,True
37162.28,37162.88,True
37165.31,37165.96,False
37174.62,37175.24,True
37176.24,37176.99,True
37180.06,37180.66,True
37181.76,37182.59,True
37187.72,37188.63,True
37190.27,37191.75,True
37194.16,37194.77,True
37197.37,37198.0,True
37213.3,37213.96,True
37216.4,37217.0,True
37217.8,37218.4,True
37220.49,37221.09,True
37226.44,37227.54,True
37229.35,37229.95,True
37231.83,37232.44,True
37237.5,37238.1,True
37241.18,37241.84,True
37244.4,37245.35,True
37247.58,37248.2,True
37260.27,37260.88,True
37263.05,37263.68,True
37270.7,37271.3,True
37273.14,37274.1,True
37275.64,37276.5,True
37283.35,37283.95,False
37299.8,37300.55,True
37310.0,37310.6,True
37313.02,37313.76,False
37316.46,37317.57,False
37319.58,37320.22,True
37320.22,37321.43,False
37321.43,37322.36,True
37326.92,37327.52,True
37328.32,37328.92,True
37329.78,37330.71,True
37331.87,37332.47,True
37339.2,37339.8,True
37348.99,37349.59,False
37354.01,37354.78,False
37356.13,37356.87,False
37365.78,37366.55,True
37370.8,37371.65,True
37377.84,37378.56,True
37379.43,37380.03,True
37381.21,37381.81,True
37391.58,37392.18,False
37393.55,37394.17,True
37395.84,37396.44,True
37404.41,37405.01,True
37410.43,37411.04,True
37414.29,37414.89,True
37415.83,37416.43,True
37419.22,37419.82,True
37434.72,37435.32,True
37436.12,37436.72,True
37437.53,37438.6,True
37442.53,37443.13,True
37453.17,37454.28,True
37455.08,37455.68,False
37476.49,37477.09,True
37483.42,37484.07,True
37486.54,37487.15,True
37492.72,37493.32,True
37528.42,37529.02,True
37537.56,37538.16,False
37541.21,37541.81,False
37559.9,37560.84,False
37563.18,37563.99,False
37577.52,37578.22,False
37607.34,37607.94,False
37608.75,37609.49,True
37612.55,37613.21,True
37616.06,37616.66,False
37618.3,37618.9,False
37621.11,37622.92,False
37632.3,37632.9,True
37644.11,37644.71,False
37652.08,37652.68,False
37653.48,37654.08,False
37654.98,37655.72,False
37659.24,37660.1,True
37663.27,37663.87,True
37666.4,37667.02,True
37672.13,37672.83,True
37672.83,37673.9,False
37678.95,37680.15,False
37683.14,37683.74,False
37685.37,37686.07,False
37689.16,37689.76,True
37691.11,37691.97,False
37694.79,37695.46,True
37711.05,37711.65,True
37712.45,37713.06,True
37714.09,37714.84,False
37715.64,37717.91,True
37719.31,37720.15,True
37723.56,37724.16,True
37731.33,37731.93,True
37740.36,37740.96,True
37743.75,37744.35,False
37745.15,37746.66,True
37749.26,37749.86,True
37756.16,37757.52,False
37762.28,37763.84,True
37768.76,37769.42,False
37778.09,37778.76,True
37781.52,37782.18,True
37783.18,37784.02,False
37785.76,37786.76,False
37786.76,37787.36,True
37796.26,37796.86,False
37800.28,37800.88,True
37801.69,37802.3,True
37804.41,37807.19,False
37809.39,37810.03,True
37819.14,37819.93,True
37824.3,37825.18,True
37834.13,37834.8,False
37847.67,37848.27,True
37849.74,37850.55,True
37853.16,37853.91,True
37853.91,37854.91,True
37859.82,37860.42,True
37875.94,37876.54,True
37884.9,37886.14,True
37893.77,37894.37,True
37906.14,37906.74,True
37917.14,37917.74,True
37919.58,37920.18,True
37934.87,37935.99,False
37941.35,37941.96,True
37959.93,37960.84,True
37963.41,37964.5,True
37967.63,37968.25,True
37990.25,37990.85,True
37998.53,37999.16,True
38022.56,38023.39,False
38025.39,38025.99,True
38031.63,38032.23,True
38033.15,38034.99,True
38037.86,38038.53,False
38052.96,38053.58,True
38058.75,38059.35,True
38061.52,38062.59,False
38063.73,38064.33,False
38075.93,38077.1,False
38081.63,38082.24,True
38109.72,38110.52,True
38132.18,38133.05,True
38136.55,38137.15,True
38138.9,38140.82,False
38143.55,38144.26,True
38161.66,38162.42,True
38169.9,38170.72,False
38176.17,38177.01,True
38189.18,38189.99,False
38194.75,38195.35,True
38200.17,38200.85,True
38212.58,38213.19,False
38217.04,38217.81,True
38220.6,38221.2,True
38232.34,38232.99,False
38235.8,38237.54,True
38253.83,38255.32,False
38256.32,38256.92,False
38276.05,38276.66,False
38284.86,38285.46,True
38289.76,38290.38,True
38293.35,38293.95,True
38297.85,38298.45,True
38314.59,38315.54,True
38317.66,38318.66,True
38327.25,38327.85,True
38339.4,38340.03,True
38347.51,38348.11,True
38349.95,38350.63,False
38353.75,38354.35,True
38359.68,38360.44,True
38362.44,38363.04,True
38364.84,38366.63,True
38369.59,38371.52,True
38372.33,38372.93,True
38375.53,38376.13,True
38380.64,38381.24,True
38393.11,38393.71,True
38401.63,38402.74,True
38407.01,38407.61,False
38418.6,38419.2,True
38435.25,38435.98,True
38439.22,38439.82,True
38440.81,38441.41,True
38445.28,38445.88,True
38451.26,38451.86,True
38459.3,38459.97,True
38460.77,38462.12,True
38465.86,38466.48,True
38467.29,38468.15,True
38478.53,38479.15,True
38491.02,38491.65,True
38499.05,38499.66,False
38507.1,38507.71,False
38539.41,38540.01,True
38543.23,38544.54,False
38548.08,38548.71,True
38557.42,38558.54,False
38563.2,38564.35,False
38571.15,38572.83,False
38572.83,38573.89,False
38574.87,38575.51,True
38594.66,38596.01,False
38597.94,38601.05,True
38602.09,38605.01,False
38605.94,38606.88,True
38609.62,38610.73,True
38615.73,38618.08,True
38622.06,38623.75,False
38623.75,38624.79,False
38624.79,38626.13,False
38640.71,38641.49,True
38644.0,38644.65,True
38650.8,38651.4,True
38652.2,38654.11,True
38654.95,38655.55,False
38656.37,38656.97,False
38660.72,38662.55,True
38663.35,38664.27,False
38665.07,38666.06,True
38666.97,38667.67,True
38670.07,38670.67,True
38672.47,38673.36,True
38677.5,38678.16,True
38679.75,38680.35,False
38680.35,38681.15,False
38683.51,38684.48,True
38687.46,38688.1,True
38694.15,38695.19,True
38699.42,38701.23,True
38714.55,38715.15,True
38717.99,38718.88,True
38720.19,38723.22,False
38725.13,38726.51,True
38727.53,38728.82,True
38732.44,38733.04,True
38733.87,38736.12,True
38738.19,38738.98,True
38747.71,38749.9,False
38752.75,38753.59,True
38762.03,38762.93,True
38764.21,38764.98,True
38783.54,38784.35,True
38792.11,38793.53,False
38795.67,38796.66,False
38798.18,38798.91,True
38803.55,38804.61,False
38807.07,38807.68,True
38809.82,38810.42,True
38811.22,38812.06,True
38814.86,38815.51,True
38817.09,38817.69,True
38823.68,38824.28,True
38825.43,38826.58,True
38827.59,38828.19,False
38832.3,38833.45,False
38837.12,38839.81,False
38842.37,38842.97,True
38845.86,38847.57,True
38850.99,38851.59,False
38854.95,38855.67,False
38857.88,38858.58,False
38867.49,38871.03,True
38872.03,38873.98,True
38880.87,38881.49,True
38882.29,38882.89,False
38883.89,38884.5,True
38885.3,38886.18,True
38887.09,38887.69,True
38893.96,38895.41,True
38903.24,38904.48,True
38904.48,38906.32,True
38907.2,38908.29,True
38911.89,38912.49,True
38915.13,38915.73,True
38918.98,38920.52,False
38922.58,38923.27,True
38924.15,38926.27,True
38937.65,38938.52,True
38941.33,38941.93,False
38942.73,38943.33,True
38945.87,38946.49,True
38947.44,38948.04,False
38951.6,38952.2,False
38954.87,38955.47,True
38958.54,38959.24,True
38964.55,38965.15,True
38966.72,38967.33,True
38973.9,38974.5,True
38975.7,38976.7,False
38979.29,38981.1,True
38990.12,38990.77,True
39012.34,39012.94,True
39014.1,39014.7,True
39022.49,39023.09,True
39027.46,39028.53,True
39030.37,39031.07,True
39032.03,39032.78,True
39035.14,39035.75,True
39043.89,39045.43,True
39046.29,39049.06,True
39053.68,39054.39,True
39055.19,39055.94,True
39056.87,39057.98,False
39060.13,39060.8,False
39069.57,39070.41,True
39072.3,39073.3,False
39075.5,39076.54,True
39077.34,39077.94,True
39081.14,39081.98,True
39098.61,39099.53,True
39100.55,39101.34,True
39103.61,39104.77,True
39105.77,39106.97,False
39113.88,39114.48,True
39129.92,39130.52,True
39140.45,39141.68,True
39152.94,39154.34,True
39161.07,39161.68,False
39162.7,39163.36,True
39165.22,39165.82,False
39173.75,39174.63,True
39176.46,39177.06,True
39182.17,39183.11,True
39200.22,39201.02,True
39204.41,39205.01,True
